actions,calls,candidate,candidate_money,candidate_status,done,errors,invalid,margin,market,max_ms,opponent,opponent_money,opponent_status,p50_ms,p95_ms,p99_ms,result,seat,source,v023_route_fallbacks,v023_route_selected,v023_sell_clipped,v023_terminal_liquidations,v023_weed_catchup_actions,v023_weed_repairs,v023_weed_retries
"{'BUILD_PASTURE': 14, 'NORTH': 1002, 'WEST': 862, 'PICKUP': 258, 'PLACE': 14, 'PLANT': 132, 'WATER': 918, 'EAST': 650, 'SOUTH': 776, 'FEED': 321, 'CARE': 312, 'PASS': 466, 'COLLECT_FERTILIZER': 319, 'DROP': 100, 'HARVEST': 341, 'DIG': 30, 'FERTILIZE': 100}",719,v023c_high_hands_15hands,46917.0,DONE,1,0,0,-130390.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 61, 'BUY_PRODUCT': 163, 'HIRE': 275, 'SELL': 147, 'SELL_FERTILIZER': 151, 'SELL_WHEAT': 176, 'BUY_LAND': 2, 'SELL_MILK': 76, 'SELL_WOOL': 83, 'SELL_MELON': 67, 'SELL_STRAWBERRY': 49}",0.316625,fixed_replay,177307.0,DONE,0.048458,0.082167,0.111959,loss,0,90328299,0,,143,1,3,1,1
"{'BUILD_PASTURE': 14, 'NORTH': 998, 'WEST': 863, 'PICKUP': 258, 'PLACE': 14, 'PLANT': 129, 'WATER': 914, 'EAST': 650, 'SOUTH': 773, 'FEED': 321, 'CARE': 312, 'PASS': 453, 'COLLECT_FERTILIZER': 319, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 100}",719,v023c_high_hands_15hands,53758.0,DONE,1,0,0,-121424.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 61, 'BUY_PRODUCT': 163, 'HIRE': 275, 'SELL': 146, 'SELL_FERTILIZER': 157, 'SELL_WHEAT': 176, 'BUY_LAND': 2, 'SELL_MILK': 78, 'SELL_WOOL': 80, 'SELL_MELON': 62, 'SELL_STRAWBERRY': 55}",0.43825,fixed_replay,175182.0,DONE,0.046416,0.084458,0.217666,loss,1,90328299,0,,139,1,24,4,4
"{'BUILD_PASTURE': 14, 'NORTH': 1004, 'WEST': 862, 'PICKUP': 258, 'PLACE': 14, 'PLANT': 132, 'WATER': 919, 'EAST': 650, 'SOUTH': 777, 'FEED': 321, 'CARE': 311, 'PASS': 464, 'COLLECT_FERTILIZER': 319, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 100}",719,v023c_high_hands_15hands,51412.0,DONE,1,0,0,-98402.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 61, 'BUY_PRODUCT': 163, 'HIRE': 275, 'SELL': 146, 'SELL_FERTILIZER': 151, 'SELL_WHEAT': 176, 'BUY_LAND': 2, 'SELL_MILK': 74, 'SELL_WOOL': 79, 'SELL_MELON': 70, 'SELL_STRAWBERRY': 55}",0.282959,fixed_replay,149814.0,DONE,0.049375,0.091792,0.240625,loss,0,90328370,0,,141,1,10,2,2
"{'BUILD_PASTURE': 14, 'NORTH': 1002, 'WEST': 861, 'PICKUP': 258, 'PLACE': 14, 'PLANT': 132, 'WATER': 918, 'EAST': 650, 'SOUTH': 776, 'FEED': 321, 'CARE': 312, 'PASS': 428, 'COLLECT_FERTILIZER': 319, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 100}",719,v023c_high_hands_15hands,52949.0,DONE,1,0,0,-112604.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 61, 'BUY_PRODUCT': 163, 'HIRE': 275, 'SELL': 147, 'SELL_FERTILIZER': 152, 'SELL_WHEAT': 176, 'BUY_LAND': 2, 'SELL_MILK': 77, 'SELL_WOOL': 84, 'SELL_MELON': 67, 'SELL_STRAWBERRY': 49}",0.358542,fixed_replay,165553.0,DONE,0.047209,0.084875,0.217375,loss,1,90328370,0,,143,1,10,2,2
"{'BUILD_PASTURE': 14, 'NORTH': 1007, 'WEST': 866, 'PICKUP': 258, 'PLACE': 14, 'PLANT': 133, 'WATER': 922, 'EAST': 651, 'SOUTH': 776, 'FEED': 321, 'CARE': 312, 'PASS': 468, 'COLLECT_FERTILIZER': 319, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 100}",719,v023c_high_hands_15hands,49350.0,DONE,1,0,0,-111514.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 61, 'BUY_PRODUCT': 163, 'HIRE': 275, 'SELL': 141, 'SELL_FERTILIZER': 152, 'SELL_WHEAT': 176, 'BUY_LAND': 2, 'SELL_MILK': 76, 'SELL_WOOL': 79, 'SELL_MELON': 71, 'SELL_STRAWBERRY': 42}",0.414041,fixed_replay,160864.0,DONE,0.047875,0.092542,0.21975,loss,0,90328423,0,,141,1,17,3,3
"{'BUILD_PASTURE': 14, 'NORTH': 1007, 'WEST': 866, 'PICKUP': 258, 'PLACE': 14, 'PLANT': 133, 'WATER': 922, 'EAST': 651, 'SOUTH': 777, 'FEED': 321, 'CARE': 312, 'PASS': 468, 'COLLECT_FERTILIZER': 319, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 100}",719,v023c_high_hands_15hands,46899.0,DONE,1,0,0,-103953.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 61, 'BUY_PRODUCT': 163, 'HIRE': 275, 'SELL': 141, 'SELL_FERTILIZER': 152, 'SELL_WHEAT': 176, 'BUY_LAND': 2, 'SELL_MILK': 76, 'SELL_WOOL': 79, 'SELL_MELON': 71, 'SELL_STRAWBERRY': 42}",0.546917,fixed_replay,150852.0,DONE,0.047625,0.093542,0.23425,loss,1,90328423,0,,141,1,10,2,2
"{'BUILD_PASTURE': 14, 'NORTH': 1007, 'WEST': 866, 'PICKUP': 258, 'PLACE': 14, 'PLANT': 133, 'WATER': 922, 'EAST': 651, 'SOUTH': 777, 'FEED': 321, 'CARE': 312, 'PASS': 468, 'COLLECT_FERTILIZER': 319, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 100}",719,v023c_high_hands_15hands,52278.0,DONE,1,0,0,29112.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 61, 'BUY_PRODUCT': 163, 'HIRE': 275, 'SELL': 141, 'SELL_FERTILIZER': 152, 'SELL_WHEAT': 176, 'BUY_LAND': 2, 'SELL_MILK': 76, 'SELL_WOOL': 79, 'SELL_MELON': 71, 'SELL_STRAWBERRY': 42}",0.367667,fixed_replay,23166.0,DONE,0.0475,0.092542,0.211916,win,0,90329192,0,,141,1,10,2,2
"{'BUILD_PASTURE': 14, 'NORTH': 1002, 'WEST': 862, 'PICKUP': 258, 'PLACE': 14, 'PLANT': 132, 'WATER': 918, 'EAST': 650, 'SOUTH': 776, 'FEED': 321, 'CARE': 312, 'PASS': 428, 'COLLECT_FERTILIZER': 319, 'DROP': 100, 'HARVEST': 341, 'DIG': 30, 'FERTILIZE': 100}",719,v023c_high_hands_15hands,49934.0,DONE,1,0,0,-114374.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 61, 'BUY_PRODUCT': 163, 'HIRE': 275, 'SELL': 147, 'SELL_FERTILIZER': 155, 'SELL_WHEAT': 176, 'BUY_LAND': 2, 'SELL_MILK': 78, 'SELL_WOOL': 84, 'SELL_MELON': 67, 'SELL_STRAWBERRY': 40}",0.348667,fixed_replay,164308.0,DONE,0.047959,0.091667,0.235292,loss,1,90329192,0,,142,1,3,1,1
"{'BUILD_PASTURE': 12, 'NORTH': 907, 'WEST': 920, 'PICKUP': 170, 'PLACE': 14, 'PLANT': 147, 'WATER': 911, 'EAST': 670, 'SOUTH': 595, 'FEED': 316, 'CARE': 321, 'PASS': 990, 'COLLECT_FERTILIZER': 247, 'HARVEST': 370, 'DROP': 100, 'DIG': 63, 'FERTILIZE': 73}",719,v023d_early_portfolio,22303.0,DONE,1,0,0,-160403.0,"{'BUY_ANIMAL': 8, 'BUY_SEED': 19, 'BUY_PRODUCT': 229, 'HIRE': 278, 'SELL': 223, 'SELL_FERTILIZER': 81, 'SELL_WHEAT': 776, 'BUY_LAND': 2, 'SELL_MILK': 98, 'SELL_MELON': 29}",0.32375,fixed_replay,182706.0,DONE,0.048833,0.094542,0.229458,loss,0,90308565,0,,131,1,110,18,18
"{'BUILD_PASTURE': 11, 'NORTH': 915, 'WEST': 928, 'PICKUP': 170, 'PLACE': 14, 'PLANT': 154, 'WATER': 925, 'EAST': 673, 'SOUTH': 608, 'FEED': 316, 'CARE': 322, 'PASS': 968, 'COLLECT_FERTILIZER': 248, 'HARVEST': 371, 'DROP': 101, 'DIG': 53, 'FERTILIZE': 73}",719,v023d_early_portfolio,66673.0,DONE,1,0,0,-110830.0,"{'BUY_ANIMAL': 8, 'BUY_SEED': 19, 'BUY_PRODUCT': 229, 'HIRE': 278, 'SELL': 256, 'SELL_FERTILIZER': 72, 'SELL_WHEAT': 812, 'BUY_LAND': 2, 'SELL_MILK': 121, 'SELL_MELON': 65, 'SELL_WOOL': 40, 'SELL_STRAWBERRY': 106}",0.277583,fixed_replay,177503.0,DONE,0.049208,0.083792,0.121458,loss,1,90308565,0,,100,1,56,8,8
"{'BUILD_PASTURE': 12, 'NORTH': 896, 'WEST': 911, 'PICKUP': 170, 'PLACE': 14, 'PLANT': 143, 'WATER': 897, 'EAST': 659, 'SOUTH': 590, 'FEED': 316, 'CARE': 319, 'PASS': 965, 'COLLECT_FERTILIZER': 244, 'HARVEST': 368, 'DROP': 99, 'DIG': 62, 'FERTILIZE': 73}",719,v023d_early_portfolio,13034.0,DONE,1,0,0,-133860.0,"{'BUY_ANIMAL': 8, 'BUY_SEED': 19, 'BUY_PRODUCT': 229, 'HIRE': 278, 'SELL': 226, 'SELL_FERTILIZER': 80, 'SELL_WHEAT': 776, 'BUY_LAND': 2, 'SELL_MILK': 96, 'SELL_MELON': 23, 'SELL_STRAWBERRY': 6}",0.293,fixed_replay,146894.0,DONE,0.049208,0.08925,0.23475,loss,0,90318860,0,,131,1,97,17,17
"{'BUILD_PASTURE': 11, 'NORTH': 915, 'WEST': 928, 'PICKUP': 170, 'PLACE': 14, 'PLANT': 154, 'WATER': 925, 'EAST': 673, 'SOUTH': 608, 'FEED': 316, 'CARE': 322, 'PASS': 968, 'COLLECT_FERTILIZER': 248, 'HARVEST': 371, 'DROP': 101, 'DIG': 53, 'FERTILIZE': 73}",719,v023d_early_portfolio,59286.0,DONE,1,0,0,-94100.0,"{'BUY_ANIMAL': 8, 'BUY_SEED': 19, 'BUY_PRODUCT': 229, 'HIRE': 278, 'SELL': 260, 'SELL_FERTILIZER': 75, 'SELL_WHEAT': 812, 'BUY_LAND': 2, 'SELL_MILK': 125, 'SELL_MELON': 75, 'SELL_WOOL': 42, 'SELL_STRAWBERRY': 114}",0.342541,fixed_replay,153386.0,DONE,0.048625,0.084916,0.122667,loss,1,90318860,0,,97,1,56,8,8
"{'BUILD_PASTURE': 12, 'NORTH': 907, 'WEST': 920, 'PICKUP': 170, 'PLACE': 14, 'PLANT': 147, 'WATER': 911, 'EAST': 670, 'SOUTH': 595, 'FEED': 316, 'CARE': 321, 'PASS': 991, 'COLLECT_FERTILIZER': 247, 'HARVEST': 370, 'DROP': 100, 'DIG': 62, 'FERTILIZE': 73}",719,v023d_early_portfolio,23725.0,DONE,1,0,0,-164836.0,"{'BUY_ANIMAL': 8, 'BUY_SEED': 19, 'BUY_PRODUCT': 229, 'HIRE': 278, 'SELL': 223, 'SELL_FERTILIZER': 81, 'SELL_WHEAT': 776, 'BUY_LAND': 2, 'SELL_MILK': 98, 'SELL_MELON': 29}",0.409166,fixed_replay,188561.0,DONE,0.049666,0.096042,0.225542,loss,0,90319683,0,,131,1,103,17,17
"{'BUILD_PASTURE': 11, 'NORTH': 886, 'WEST': 910, 'PICKUP': 170, 'PLACE': 14, 'PLANT': 144, 'WATER': 894, 'EAST': 660, 'SOUTH': 590, 'FEED': 316, 'CARE': 320, 'PASS': 971, 'COLLECT_FERTILIZER': 244, 'HARVEST': 362, 'DROP': 96, 'DIG': 55, 'FERTILIZE': 73}",719,v023d_early_portfolio,25826.0,DONE,1,0,0,-145123.0,"{'BUY_ANIMAL': 8, 'BUY_SEED': 19, 'BUY_PRODUCT': 229, 'HIRE': 278, 'SELL': 203, 'SELL_FERTILIZER': 63, 'SELL_WHEAT': 699, 'BUY_LAND': 2, 'SELL_MILK': 88, 'SELL_MELON': 41, 'SELL_STRAWBERRY': 29}",0.338541,fixed_replay,170949.0,DONE,0.04825,0.079084,0.093125,loss,1,90319683,0,,154,1,70,10,10
"{'BUILD_PASTURE': 12, 'NORTH': 907, 'WEST': 919, 'PICKUP': 170, 'PLACE': 14, 'PLANT': 147, 'WATER': 911, 'EAST': 670, 'SOUTH': 595, 'FEED': 316, 'CARE': 321, 'PASS': 990, 'COLLECT_FERTILIZER': 247, 'HARVEST': 370, 'DROP': 100, 'DIG': 64, 'FERTILIZE': 73}",719,v023d_early_portfolio,20774.0,DONE,1,0,0,-152866.0,"{'BUY_ANIMAL': 8, 'BUY_SEED': 19, 'BUY_PRODUCT': 229, 'HIRE': 278, 'SELL': 223, 'SELL_FERTILIZER': 81, 'SELL_WHEAT': 776, 'BUY_LAND': 2, 'SELL_MILK': 98, 'SELL_MELON': 29}",0.499625,fixed_replay,173640.0,DONE,0.049417,0.095625,0.241209,loss,0,90323243,0,,131,1,117,19,19
"{'BUILD_PASTURE': 11, 'NORTH': 915, 'WEST': 928, 'PICKUP': 170, 'PLACE': 14, 'PLANT': 154, 'WATER': 925, 'EAST': 673, 'SOUTH': 608, 'FEED': 316, 'CARE': 322, 'PASS': 968, 'COLLECT_FERTILIZER': 248, 'HARVEST': 371, 'DROP': 101, 'DIG': 53, 'FERTILIZE': 73}",719,v023d_early_portfolio,65691.0,DONE,1,0,0,-97037.0,"{'BUY_ANIMAL': 8, 'BUY_SEED': 19, 'BUY_PRODUCT': 229, 'HIRE': 278, 'SELL': 256, 'SELL_FERTILIZER': 73, 'SELL_WHEAT': 812, 'BUY_LAND': 2, 'SELL_MILK': 121, 'SELL_MELON': 65, 'SELL_WOOL': 40, 'SELL_STRAWBERRY': 106}",0.340333,fixed_replay,162728.0,DONE,0.047459,0.081083,0.098916,loss,1,90323243,0,,100,1,56,8,8
"{'BUILD_PASTURE': 11, 'NORTH': 915, 'WEST': 928, 'PICKUP': 170, 'PLACE': 14, 'PLANT': 154, 'WATER': 925, 'EAST': 673, 'SOUTH': 608, 'FEED': 316, 'CARE': 322, 'PASS': 968, 'COLLECT_FERTILIZER': 248, 'HARVEST': 371, 'DROP': 101, 'DIG': 53, 'FERTILIZE': 73}",719,v023d_early_portfolio,53582.0,DONE,1,0,0,-64559.0,"{'BUY_ANIMAL': 8, 'BUY_SEED': 19, 'BUY_PRODUCT': 229, 'HIRE': 278, 'SELL': 260, 'SELL_FERTILIZER': 75, 'SELL_WHEAT': 812, 'BUY_LAND': 2, 'SELL_MILK': 125, 'SELL_MELON': 74, 'SELL_WOOL': 41, 'SELL_STRAWBERRY': 111}",0.378375,fixed_replay,118141.0,DONE,0.050833,0.087333,0.232792,loss,0,90326281,0,,98,1,56,8,8
"{'BUILD_PASTURE': 12, 'NORTH': 891, 'WEST': 905, 'PICKUP': 170, 'PLACE': 14, 'PLANT': 141, 'WATER': 894, 'EAST': 662, 'SOUTH': 584, 'FEED': 316, 'CARE': 319, 'PASS': 969, 'COLLECT_FERTILIZER': 244, 'HARVEST': 364, 'DROP': 98, 'DIG': 62, 'FERTILIZE': 73}",719,v023d_early_portfolio,8950.0,DONE,1,0,0,-134636.0,"{'BUY_ANIMAL': 8, 'BUY_SEED': 19, 'BUY_PRODUCT': 229, 'HIRE': 278, 'SELL': 229, 'SELL_FERTILIZER': 86, 'SELL_WHEAT': 769, 'BUY_LAND': 2, 'SELL_MILK': 108, 'SELL_MELON': 23, 'SELL_STRAWBERRY': 6}",0.388833,fixed_replay,143586.0,DONE,0.04775,0.091708,0.131292,loss,1,90326281,0,,128,1,99,17,17
"{'BUILD_PASTURE': 12, 'NORTH': 907, 'WEST': 920, 'PICKUP': 170, 'PLACE': 14, 'PLANT': 147, 'WATER': 911, 'EAST': 670, 'SOUTH': 595, 'FEED': 316, 'CARE': 321, 'PASS': 991, 'COLLECT_FERTILIZER': 247, 'HARVEST': 370, 'DROP': 100, 'DIG': 62, 'FERTILIZE': 73}",719,v023d_early_portfolio,16100.0,DONE,1,0,0,-151115.0,"{'BUY_ANIMAL': 8, 'BUY_SEED': 19, 'BUY_PRODUCT': 229, 'HIRE': 278, 'SELL': 223, 'SELL_FERTILIZER': 81, 'SELL_WHEAT': 776, 'BUY_LAND': 2, 'SELL_MILK': 98, 'SELL_MELON': 29}",0.371791,fixed_replay,167215.0,DONE,0.048666,0.099458,0.2065,loss,0,90326842,0,,131,1,103,17,17
"{'BUILD_PASTURE': 12, 'NORTH': 907, 'WEST': 920, 'PICKUP': 170, 'PLACE': 14, 'PLANT': 147, 'WATER': 911, 'EAST': 670, 'SOUTH': 595, 'FEED': 316, 'CARE': 321, 'PASS': 991, 'COLLECT_FERTILIZER': 247, 'HARVEST': 370, 'DROP': 100, 'DIG': 62, 'FERTILIZE': 73}",719,v023d_early_portfolio,16101.0,DONE,1,0,0,-151028.0,"{'BUY_ANIMAL': 8, 'BUY_SEED': 19, 'BUY_PRODUCT': 229, 'HIRE': 278, 'SELL': 223, 'SELL_FERTILIZER': 81, 'SELL_WHEAT': 776, 'BUY_LAND': 2, 'SELL_MILK': 98, 'SELL_MELON': 29}",0.363917,fixed_replay,167129.0,DONE,0.0495,0.096042,0.124583,loss,1,90326842,0,,131,1,103,17,17
"{'BUILD_PASTURE': 12, 'NORTH': 907, 'WEST': 920, 'PICKUP': 170, 'PLACE': 14, 'PLANT': 147, 'WATER': 911, 'EAST': 670, 'SOUTH': 595, 'FEED': 316, 'CARE': 321, 'PASS': 991, 'COLLECT_FERTILIZER': 247, 'HARVEST': 370, 'DROP': 100, 'DIG': 62, 'FERTILIZE': 73}",719,v023d_early_portfolio,21757.0,DONE,1,0,0,-164552.0,"{'BUY_ANIMAL': 8, 'BUY_SEED': 19, 'BUY_PRODUCT': 229, 'HIRE': 278, 'SELL': 223, 'SELL_FERTILIZER': 81, 'SELL_WHEAT': 776, 'BUY_LAND': 2, 'SELL_MILK': 98, 'SELL_MELON': 29}",0.346292,fixed_replay,186309.0,DONE,0.048416,0.094167,0.236458,loss,0,90327778,0,,131,1,103,17,17
"{'BUILD_PASTURE': 12, 'NORTH': 907, 'WEST': 920, 'PICKUP': 170, 'PLACE': 14, 'PLANT': 147, 'WATER': 911, 'EAST': 670, 'SOUTH': 595, 'FEED': 316, 'CARE': 321, 'PASS': 991, 'COLLECT_FERTILIZER': 247, 'HARVEST': 370, 'DROP': 100, 'DIG': 62, 'FERTILIZE': 73}",719,v023d_early_portfolio,21681.0,DONE,1,0,0,-163145.0,"{'BUY_ANIMAL': 8, 'BUY_SEED': 19, 'BUY_PRODUCT': 229, 'HIRE': 278, 'SELL': 223, 'SELL_FERTILIZER': 81, 'SELL_WHEAT': 776, 'BUY_LAND': 2, 'SELL_MILK': 98, 'SELL_MELON': 29}",0.331875,fixed_replay,184826.0,DONE,0.049667,0.094583,0.249209,loss,1,90327778,0,,131,1,103,17,17
"{'BUILD_PASTURE': 12, 'NORTH': 907, 'WEST': 920, 'PICKUP': 170, 'PLACE': 14, 'PLANT': 147, 'WATER': 911, 'EAST': 670, 'SOUTH': 595, 'FEED': 316, 'CARE': 321, 'PASS': 991, 'COLLECT_FERTILIZER': 247, 'HARVEST': 370, 'DROP': 100, 'DIG': 62, 'FERTILIZE': 73}",719,v023d_early_portfolio,16893.0,DONE,1,0,0,-163731.0,"{'BUY_ANIMAL': 8, 'BUY_SEED': 19, 'BUY_PRODUCT': 229, 'HIRE': 278, 'SELL': 223, 'SELL_FERTILIZER': 81, 'SELL_WHEAT': 776, 'BUY_LAND': 2, 'SELL_MILK': 98, 'SELL_MELON': 29}",2.371375,fixed_replay,180624.0,DONE,0.050958,0.094834,0.217875,loss,0,90328299,0,,131,1,103,17,17
"{'BUILD_PASTURE': 12, 'NORTH': 907, 'WEST': 920, 'PICKUP': 170, 'PLACE': 14, 'PLANT': 147, 'WATER': 911, 'EAST': 670, 'SOUTH': 595, 'FEED': 315, 'CARE': 321, 'PASS': 991, 'COLLECT_FERTILIZER': 247, 'HARVEST': 370, 'DIG': 63, 'DROP': 100, 'FERTILIZE': 73}",719,v023d_early_portfolio,20178.0,DONE,1,0,0,-157359.0,"{'BUY_ANIMAL': 8, 'BUY_SEED': 19, 'BUY_PRODUCT': 229, 'HIRE': 278, 'SELL': 223, 'SELL_FERTILIZER': 77, 'SELL_WHEAT': 780, 'BUY_LAND': 2, 'SELL_MILK': 97, 'SELL_MELON': 29}",0.378791,fixed_replay,177537.0,DONE,0.049625,0.09625,0.220333,loss,1,90328299,0,,131,1,117,19,19
"{'BUILD_PASTURE': 12, 'NORTH': 907, 'WEST': 920, 'PICKUP': 170, 'PLACE': 14, 'PLANT': 147, 'WATER': 911, 'EAST': 670, 'SOUTH': 595, 'FEED': 316, 'CARE': 321, 'PASS': 991, 'COLLECT_FERTILIZER': 247, 'HARVEST': 370, 'DROP': 100, 'DIG': 62, 'FERTILIZE': 73}",719,v023d_early_portfolio,17797.0,DONE,1,0,0,-154083.0,"{'BUY_ANIMAL': 8, 'BUY_SEED': 19, 'BUY_PRODUCT': 229, 'HIRE': 278, 'SELL': 223, 'SELL_FERTILIZER': 81, 'SELL_WHEAT': 776, 'BUY_LAND': 2, 'SELL_MILK': 98, 'SELL_MELON': 29}",0.364125,fixed_replay,171880.0,DONE,0.05,0.096875,0.220708,loss,0,90328370,0,,131,1,103,17,17
"{'BUILD_PASTURE': 11, 'NORTH': 915, 'WEST': 928, 'PICKUP': 170, 'PLACE': 14, 'PLANT': 154, 'WATER': 925, 'EAST': 673, 'SOUTH': 608, 'FEED': 316, 'CARE': 322, 'PASS': 968, 'COLLECT_FERTILIZER': 248, 'HARVEST': 371, 'DROP': 101, 'DIG': 53, 'FERTILIZE': 73}",719,v023d_early_portfolio,51727.0,DONE,1,0,0,-85197.0,"{'BUY_ANIMAL': 8, 'BUY_SEED': 19, 'BUY_PRODUCT': 229, 'HIRE': 278, 'SELL': 260, 'SELL_FERTILIZER': 75, 'SELL_WHEAT': 812, 'BUY_LAND': 2, 'SELL_MILK': 125, 'SELL_MELON': 75, 'SELL_WOOL': 42, 'SELL_STRAWBERRY': 114}",0.412625,fixed_replay,136924.0,DONE,0.04775,0.085834,0.21475,loss,1,90328370,0,,97,1,56,8,8
"{'BUILD_PASTURE': 12, 'NORTH': 900, 'WEST': 911, 'PICKUP': 170, 'PLACE': 14, 'PLANT': 143, 'WATER': 903, 'EAST': 663, 'SOUTH': 591, 'FEED': 316, 'CARE': 319, 'PASS': 972, 'COLLECT_FERTILIZER': 244, 'HARVEST': 368, 'DROP': 99, 'DIG': 62, 'FERTILIZE': 73}",719,v023d_early_portfolio,11799.0,DONE,1,0,0,-141239.0,"{'BUY_ANIMAL': 8, 'BUY_SEED': 19, 'BUY_PRODUCT': 229, 'HIRE': 278, 'SELL': 227, 'SELL_FERTILIZER': 80, 'SELL_WHEAT': 778, 'BUY_LAND': 2, 'SELL_MILK': 96, 'SELL_MELON': 23, 'SELL_STRAWBERRY': 6}",0.553,fixed_replay,153038.0,DONE,0.050541,0.092083,0.208208,loss,0,90328423,0,,130,1,104,18,18
"{'BUILD_PASTURE': 12, 'NORTH': 900, 'WEST': 911, 'PICKUP': 170, 'PLACE': 14, 'PLANT': 143, 'WATER': 903, 'EAST': 663, 'SOUTH': 591, 'FEED': 316, 'CARE': 319, 'PASS': 972, 'COLLECT_FERTILIZER': 244, 'HARVEST': 368, 'DROP': 99, 'DIG': 62, 'FERTILIZE': 73}",719,v023d_early_portfolio,11466.0,DONE,1,0,0,-140080.0,"{'BUY_ANIMAL': 8, 'BUY_SEED': 19, 'BUY_PRODUCT': 229, 'HIRE': 278, 'SELL': 226, 'SELL_FERTILIZER': 80, 'SELL_WHEAT': 776, 'BUY_LAND': 2, 'SELL_MILK': 96, 'SELL_MELON': 23, 'SELL_STRAWBERRY': 6}",0.464292,fixed_replay,151546.0,DONE,0.048,0.088459,0.199417,loss,1,90328423,0,,131,1,97,17,17
"{'BUILD_PASTURE': 12, 'NORTH': 900, 'WEST': 911, 'PICKUP': 170, 'PLACE': 14, 'PLANT': 143, 'WATER': 903, 'EAST': 663, 'SOUTH': 591, 'FEED': 316, 'CARE': 319, 'PASS': 972, 'COLLECT_FERTILIZER': 244, 'HARVEST': 368, 'DROP': 99, 'DIG': 62, 'FERTILIZE': 73}",719,v023d_early_portfolio,19859.0,DONE,1,0,0,-1234.0,"{'BUY_ANIMAL': 8, 'BUY_SEED': 19, 'BUY_PRODUCT': 229, 'HIRE': 278, 'SELL': 226, 'SELL_FERTILIZER': 80, 'SELL_WHEAT': 776, 'BUY_LAND': 2, 'SELL_MILK': 96, 'SELL_MELON': 23, 'SELL_STRAWBERRY': 6}",0.381417,fixed_replay,21093.0,DONE,0.049875,0.094125,0.247,loss,0,90329192,0,,131,1,97,17,17
"{'BUILD_PASTURE': 11, 'NORTH': 915, 'WEST': 928, 'PICKUP': 170, 'PLACE': 14, 'PLANT': 154, 'WATER': 925, 'EAST': 673, 'SOUTH': 608, 'FEED': 316, 'CARE': 322, 'PASS': 968, 'COLLECT_FERTILIZER': 248, 'HARVEST': 371, 'DROP': 101, 'DIG': 53, 'FERTILIZE': 73}",719,v023d_early_portfolio,65017.0,DONE,1,0,0,-96139.0,"{'BUY_ANIMAL': 8, 'BUY_SEED': 19, 'BUY_PRODUCT': 229, 'HIRE': 278, 'SELL': 260, 'SELL_FERTILIZER': 75, 'SELL_WHEAT': 812, 'BUY_LAND': 2, 'SELL_MILK': 125, 'SELL_MELON': 75, 'SELL_WOOL': 42, 'SELL_STRAWBERRY': 114}",0.258542,fixed_replay,161156.0,DONE,0.048417,0.088083,0.106333,loss,1,90329192,0,,97,1,56,8,8
