action_diff_calls,action_diff_farmer,action_diff_hands,action_diff_market,actions,calls,candidate,candidate_money,candidate_status,done,errors,guard_market_orders_truncated,guard_sell_orders_checked,guard_sell_orders_clipped,guard_sell_units_clipped,invalid,margin,max_ms,opponent,opponent_money,opponent_status,p50_ms,p95_ms,p99_ms,recovery_abandoned,recovery_catchup_actions,recovery_catchup_releases,recovery_early_releases,recovery_repeat_suppressed,recovery_retry_failures,recovery_retry_success_first,recovery_retry_success_second,recovery_weed_repairs,recovery_weed_retries,result,seat,seed
0,0,0,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",719,v026a,103879.0,DONE,1,0,,,,,0,36.0,0.35475,v22,103843.0,DONE,0.119708,0.16525,0.221208,0,0,0,0,0,0,0,0,0,0,win,1,2026
0,0,0,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",719,v026a,106984.0,DONE,1,0,,,,,0,0.0,27.191291,v22,106984.0,DONE,0.130125,0.174083,0.283333,0,0,0,0,0,0,0,0,0,0,tie,0,217
5,0,5,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 977, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'DIG': 44, 'FERTILIZE': 80}",719,v026a,101511.0,DONE,1,0,,,,,0,0.0,0.448125,v22,101511.0,DONE,0.118625,0.163041,0.204666,0,1,1,0,0,0,1,0,1,1,tie,1,217
0,0,0,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",719,v026a,116176.0,DONE,1,0,,,,,0,0.0,32.34325,v22,116176.0,DONE,0.12925,0.17675,0.2605,0,0,0,0,0,0,0,0,0,0,tie,0,317
0,0,0,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 637, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 44}",719,v026a,116176.0,DONE,1,0,,,,,0,0.0,0.283792,v22,116176.0,DONE,0.11775,0.163125,0.183542,0,8,0,0,0,0,1,0,1,1,tie,1,317
0,0,0,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",719,v026a,143169.0,DONE,1,0,,,,,0,1005.0,0.310834,v22,142164.0,DONE,0.129084,0.172833,0.223875,0,0,0,0,0,0,0,0,0,0,win,0,733
0,0,0,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'DIG': 44, 'FERTILIZE': 80}",719,v026a,142164.0,DONE,1,0,,,,,0,-1005.0,0.262541,v22,143169.0,DONE,0.117875,0.163541,0.19275,0,8,1,0,0,0,1,0,1,1,loss,1,733
0,0,0,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",719,v026a,103823.0,DONE,1,0,,,,,0,12833.0,0.320417,v022c,90990.0,DONE,0.127792,0.173167,0.253917,0,0,0,0,0,0,0,0,0,0,win,0,17
0,0,0,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",719,v026a,103823.0,DONE,1,0,,,,,0,12833.0,0.270334,v022c,90990.0,DONE,0.119417,0.165833,0.190541,0,0,0,0,0,0,0,0,0,0,win,1,17
0,0,0,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",719,v026a,77933.0,DONE,1,0,,,,,0,14025.0,31.042541,v022c,63908.0,DONE,0.128291,0.178125,0.285792,0,0,0,0,0,0,0,0,0,0,win,0,42
0,0,0,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",719,v026a,78048.0,DONE,1,0,,,,,0,14485.0,0.339709,v022c,63563.0,DONE,0.119458,0.165959,0.195834,0,0,0,0,0,0,0,0,0,0,win,1,42
4,0,4,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 637, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 45}",719,v026a,105526.0,DONE,1,0,,,,,0,14941.0,21.340542,v022c,90585.0,DONE,0.130334,0.188292,0.278167,0,8,0,1,0,0,2,0,2,2,win,0,2026
7,0,7,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 977, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'DIG': 44, 'FERTILIZE': 80}",719,v026a,106091.0,DONE,1,0,,,,,0,14774.0,0.289459,v022c,91317.0,DONE,0.121,0.166416,0.187125,0,1,1,0,0,0,1,0,1,1,win,1,2026
0,0,0,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",719,v026a,158357.0,DONE,1,0,,,,,0,21762.0,0.569667,v022c,136595.0,DONE,0.128458,0.172208,0.245375,0,0,0,0,0,0,0,0,0,0,win,0,217
1,0,1,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 44}",719,v026a,156304.0,DONE,1,0,,,,,0,21373.0,0.403,v022c,134931.0,DONE,0.119917,0.16675,0.18825,0,0,0,1,0,0,1,0,1,1,win,1,217
0,0,0,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",719,v026a,96795.0,DONE,1,0,,,,,0,13973.0,31.419625,v022c,82822.0,DONE,0.128208,0.180166,0.290917,0,0,0,0,0,0,0,0,0,0,win,0,317
0,0,0,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",719,v026a,96798.0,DONE,1,0,,,,,0,13838.0,0.319291,v022c,82960.0,DONE,0.120042,0.166458,0.19625,0,0,0,0,0,0,0,0,0,0,win,1,317
0,0,0,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",719,v026a,105557.0,DONE,1,0,,,,,0,15650.0,0.368417,v022c,89907.0,DONE,0.127459,0.17225,0.209458,0,0,0,0,0,0,0,0,0,0,win,0,733
1,0,1,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'DIG': 44, 'FERTILIZE': 80}",719,v026a,105803.0,DONE,1,0,,,,,0,15625.0,0.472958,v022c,90178.0,DONE,0.120917,0.167791,0.199917,0,5,1,0,0,0,1,0,1,1,win,1,733
0,0,0,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",719,v026a,128370.0,DONE,1,0,,,,,0,7394.0,30.953333,v13_r3,120976.0,DONE,0.129917,0.180541,0.281083,0,0,0,0,0,0,0,0,0,0,win,0,17
0,0,0,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",719,v026a,128370.0,DONE,1,0,,,,,0,7394.0,0.446084,v13_r3,120976.0,DONE,0.119875,0.165458,0.198917,0,0,0,0,0,0,0,0,0,0,win,1,17
0,0,0,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",719,v026a,132400.0,DONE,1,0,,,,,0,6781.0,0.994291,v13_r3,125619.0,DONE,0.130792,0.181959,0.318041,0,0,0,0,0,0,0,0,0,0,win,0,42
0,0,0,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",719,v026a,132400.0,DONE,1,0,,,,,0,6781.0,0.2275,v13_r3,125619.0,DONE,0.117875,0.166042,0.189125,0,0,0,0,0,0,0,0,0,0,win,1,42
4,0,4,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 921, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 637, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 45}",719,v026a,106611.0,DONE,1,0,,,,,0,7453.0,0.524542,v13_r3,99158.0,DONE,0.130125,0.186083,0.295791,0,8,0,1,0,0,2,0,2,2,win,0,2026
0,0,0,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",719,v026a,106842.0,DONE,1,0,,,,,0,7793.0,0.28525,v13_r3,99049.0,DONE,0.118584,0.166459,0.19675,0,0,0,0,0,0,0,0,0,0,win,1,2026
0,0,0,0,"{'PASS': 812, 'PICKUP': 167, 'WEST': 978, 'NORTH': 904, 'BUILD_PASTURE': 14, 'PLACE': 14, 'PLANT': 158, 'WATER': 922, 'FEED': 314, 'CARE': 322, 'EAST': 740, 'COLLECT_FERTILIZER': 314, 'SOUTH': 638, 'DROP': 106, 'HARVEST': 374, 'FERTILIZE': 80, 'DIG': 43}",719,v026a,109930.0,DONE,1,0,,,,,0,7248.0,22.227375,v13_r3,102682.0,DONE,0.130208,0.174209,0.253875,0,0,0,0,0,0,0,0,0,0,win,0,217
