actions,calls,candidate,candidate_money,candidate_status,done,errors,invalid,margin,max_ms,opponent,opponent_money,opponent_status,p50_ms,p95_ms,p99_ms,result,seat,seed,v022_weed_catchup_actions,v022_weed_repairs,v022_weed_retries
"{'PASS': 398, 'BUILD_PASTURE': 14, 'WEST': 1098, 'NORTH': 1236, 'PICKUP': 339, 'PLACE': 27, 'SOUTH': 928, 'FEED': 319, 'EAST': 857, 'CARE': 308, 'PLANT': 131, 'WATER': 850, 'COLLECT_FERTILIZER': 318, 'DROP': 80, 'HARVEST': 338, 'DIG': 27, 'FERTILIZE': 107}",719,v022a_weed_recovery,168601.0,DONE,1,0,0,168601.0,79.944084,random,0.0,DONE,0.041541,0.093875,0.181625,win,0,2026,14,2,2
"{'PASS': 398, 'BUILD_PASTURE': 14, 'WEST': 1098, 'NORTH': 1236, 'PICKUP': 339, 'PLACE': 27, 'SOUTH': 929, 'FEED': 319, 'EAST': 857, 'CARE': 308, 'PLANT': 131, 'WATER': 850, 'COLLECT_FERTILIZER': 318, 'DROP': 80, 'HARVEST': 338, 'DIG': 26, 'FERTILIZE': 107}",719,v022a_weed_recovery,187843.0,DONE,1,0,0,187843.0,98.600542,random,0.0,DONE,0.045375,0.109292,0.217542,win,1,2026,0,1,1
"{'PASS': 398, 'BUILD_PASTURE': 14, 'WEST': 1098, 'NORTH': 1235, 'PICKUP': 339, 'PLACE': 27, 'SOUTH': 929, 'FEED': 319, 'EAST': 857, 'CARE': 308, 'PLANT': 131, 'WATER': 850, 'COLLECT_FERTILIZER': 318, 'DROP': 80, 'HARVEST': 338, 'DIG': 27, 'FERTILIZE': 107}",719,v022a_weed_recovery,176880.0,DONE,1,0,0,176880.0,0.376333,random,0.0,DONE,0.04975,0.101833,0.238875,win,0,217,11,2,2
"{'PASS': 398, 'BUILD_PASTURE': 14, 'WEST': 1098, 'NORTH': 1235, 'PICKUP': 339, 'PLACE': 27, 'SOUTH': 928, 'FEED': 319, 'EAST': 857, 'CARE': 308, 'PLANT': 131, 'WATER': 851, 'COLLECT_FERTILIZER': 318, 'DROP': 80, 'HARVEST': 338, 'DIG': 27, 'FERTILIZE': 107}",719,v022a_weed_recovery,176942.0,DONE,1,0,0,176942.0,79.876208,random,0.0,DONE,0.043875,0.103958,0.232291,win,1,217,13,2,2
"{'PASS': 398, 'BUILD_PASTURE': 14, 'WEST': 1098, 'NORTH': 1236, 'PICKUP': 339, 'PLACE': 27, 'SOUTH': 929, 'FEED': 319, 'EAST': 857, 'CARE': 308, 'PLANT': 131, 'WATER': 850, 'COLLECT_FERTILIZER': 318, 'DROP': 80, 'HARVEST': 338, 'DIG': 26, 'FERTILIZE': 107}",719,v022a_weed_recovery,168077.0,DONE,1,0,0,168077.0,0.347292,random,0.0,DONE,0.042833,0.092583,0.203125,win,0,317,8,1,1
"{'PASS': 398, 'BUILD_PASTURE': 14, 'WEST': 1097, 'NORTH': 1236, 'PICKUP': 339, 'PLACE': 27, 'SOUTH': 929, 'FEED': 319, 'EAST': 857, 'CARE': 308, 'PLANT': 131, 'WATER': 851, 'COLLECT_FERTILIZER': 318, 'DROP': 80, 'HARVEST': 338, 'DIG': 26, 'FERTILIZE': 107}",719,v022a_weed_recovery,191902.0,DONE,1,0,0,191902.0,0.365042,random,0.0,DONE,0.053834,0.119875,0.234667,win,1,317,12,2,2
"{'PASS': 398, 'BUILD_PASTURE': 14, 'WEST': 1098, 'NORTH': 1236, 'PICKUP': 339, 'PLACE': 27, 'SOUTH': 928, 'FEED': 319, 'EAST': 857, 'CARE': 308, 'PLANT': 131, 'WATER': 851, 'COLLECT_FERTILIZER': 318, 'DROP': 80, 'HARVEST': 338, 'DIG': 26, 'FERTILIZE': 107}",719,v022a_weed_recovery,190723.0,DONE,1,0,0,190723.0,51.841584,random,0.0,DONE,0.045917,0.096041,0.231166,win,0,733,8,1,1
"{'PASS': 398, 'BUILD_PASTURE': 14, 'WEST': 1098, 'NORTH': 1236, 'PICKUP': 339, 'PLACE': 27, 'SOUTH': 929, 'FEED': 319, 'EAST': 857, 'CARE': 308, 'PLANT': 130, 'WATER': 851, 'COLLECT_FERTILIZER': 318, 'DROP': 80, 'HARVEST': 338, 'DIG': 26, 'FERTILIZE': 107}",719,v022a_weed_recovery,194302.0,DONE,1,0,0,194302.0,0.327583,random,0.0,DONE,0.050708,0.095959,0.216583,win,1,733,0,1,0
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,83075.0,DONE,1,0,0,-7016.0,0.337292,control,90091.0,DONE,0.028041,0.058708,0.084917,loss,0,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,104673.0,DONE,1,0,0,2676.0,0.257625,control,101997.0,DONE,0.025667,0.03575,0.056084,win,1,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,129674.0,DONE,1,0,0,2226.0,0.282625,control,127448.0,DONE,0.028375,0.0565,0.127209,win,0,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,129258.0,DONE,1,0,0,842.0,0.089292,control,128416.0,DONE,0.025791,0.035792,0.055875,win,1,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,145023.0,DONE,1,0,0,2772.0,1.288083,control,142251.0,DONE,0.027709,0.062709,0.203791,win,0,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,149778.0,DONE,1,0,0,1057.0,0.199834,control,148721.0,DONE,0.026041,0.037333,0.061625,win,1,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,127093.0,DONE,1,0,0,1895.0,0.392875,control,125198.0,DONE,0.028084,0.055625,0.192292,win,0,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,127450.0,DONE,1,0,0,2354.0,0.083125,control,125096.0,DONE,0.026333,0.0375,0.065167,win,1,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,131276.0,DONE,1,0,0,2523.0,0.2465,control,128753.0,DONE,0.028,0.053208,0.11175,win,0,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,131541.0,DONE,1,0,0,3039.0,0.243167,control,128502.0,DONE,0.026667,0.037666,0.060916,win,1,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,107661.0,DONE,1,0,0,-445.0,0.209333,control,108106.0,DONE,0.028125,0.055958,0.076458,loss,0,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,105292.0,DONE,1,0,0,1403.0,0.220958,control,103889.0,DONE,0.026375,0.036042,0.058458,win,1,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1019, 'WEST': 878, 'PICKUP': 258, 'PLACE': 13, 'PLANT': 135, 'WATER': 924, 'EAST': 667, 'SOUTH': 787, 'FEED': 321, 'CARE': 317, 'PASS': 446, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,111362.0,DONE,1,0,0,4634.0,0.260667,baseline,106728.0,DONE,0.028375,0.057083,0.07175,win,0,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1019, 'WEST': 878, 'PICKUP': 258, 'PLACE': 13, 'PLANT': 135, 'WATER': 924, 'EAST': 667, 'SOUTH': 787, 'FEED': 321, 'CARE': 317, 'PASS': 446, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,126688.0,DONE,1,0,0,17765.0,0.079083,baseline,108923.0,DONE,0.027583,0.039083,0.064542,win,1,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1019, 'WEST': 878, 'PICKUP': 258, 'PLACE': 13, 'PLANT': 135, 'WATER': 924, 'EAST': 667, 'SOUTH': 787, 'FEED': 321, 'CARE': 317, 'PASS': 446, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,112866.0,DONE,1,0,0,24493.0,0.368792,baseline,88373.0,DONE,0.028334,0.057833,0.069292,win,0,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1019, 'WEST': 878, 'PICKUP': 258, 'PLACE': 13, 'PLANT': 135, 'WATER': 924, 'EAST': 667, 'SOUTH': 787, 'FEED': 321, 'CARE': 317, 'PASS': 446, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,113616.0,DONE,1,0,0,26711.0,0.089583,baseline,86905.0,DONE,0.027333,0.037042,0.068958,win,1,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 926, 'EAST': 669, 'SOUTH': 787, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,125431.0,DONE,1,0,0,37092.0,24.801375,baseline,88339.0,DONE,0.028,0.056042,0.071125,win,0,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 926, 'EAST': 669, 'SOUTH': 787, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,126247.0,DONE,1,0,0,36581.0,0.067916,baseline,89666.0,DONE,0.027333,0.035917,0.040125,win,1,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 926, 'EAST': 669, 'SOUTH': 787, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,113241.0,DONE,1,0,0,25935.0,23.589583,baseline,87306.0,DONE,0.028375,0.05675,0.142083,win,0,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 926, 'EAST': 669, 'SOUTH': 787, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,127815.0,DONE,1,0,0,28048.0,0.234667,baseline,99767.0,DONE,0.027291,0.035625,0.038542,win,1,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 926, 'EAST': 669, 'SOUTH': 787, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,141873.0,DONE,1,0,0,30151.0,0.396042,baseline,111722.0,DONE,0.028041,0.057208,0.073667,win,0,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 926, 'EAST': 669, 'SOUTH': 787, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,141893.0,DONE,1,0,0,30377.0,0.102583,baseline,111516.0,DONE,0.0275,0.036667,0.0665,win,1,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 926, 'EAST': 669, 'SOUTH': 787, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,127214.0,DONE,1,0,0,33187.0,0.262375,baseline,94027.0,DONE,0.028625,0.057583,0.089292,win,0,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 926, 'EAST': 669, 'SOUTH': 787, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,125998.0,DONE,1,0,0,31887.0,0.291542,baseline,94111.0,DONE,0.027417,0.036209,0.041083,win,1,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,82780.0,DONE,1,0,0,-7055.0,0.354084,v18,89835.0,DONE,0.026958,0.053542,0.091666,loss,0,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,104616.0,DONE,1,0,0,3055.0,0.238875,v18,101561.0,DONE,0.0265,0.037792,0.059625,win,1,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,130146.0,DONE,1,0,0,3073.0,0.369,v18,127073.0,DONE,0.027375,0.058,0.072792,win,0,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,129651.0,DONE,1,0,0,2935.0,0.312708,v18,126716.0,DONE,0.026334,0.039083,0.079416,win,1,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,144993.0,DONE,1,0,0,2713.0,0.31875,v18,142280.0,DONE,0.027792,0.056917,0.110958,win,0,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,149793.0,DONE,1,0,0,2163.0,0.294791,v18,147630.0,DONE,0.026375,0.03775,0.062,win,1,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,127352.0,DONE,1,0,0,3023.0,0.243667,v18,124329.0,DONE,0.027291,0.055084,0.077583,win,0,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,127701.0,DONE,1,0,0,4322.0,0.107333,v18,123379.0,DONE,0.026375,0.039917,0.057292,win,1,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,131244.0,DONE,1,0,0,2444.0,96.7905,v18,128800.0,DONE,0.027584,0.052542,0.072334,win,0,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,131573.0,DONE,1,0,0,3749.0,0.292542,v18,127824.0,DONE,0.026625,0.039167,0.059042,win,1,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,107418.0,DONE,1,0,0,-551.0,0.250709,v18,107969.0,DONE,0.027458,0.055042,0.074541,loss,0,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,105048.0,DONE,1,0,0,1300.0,0.088166,v18,103748.0,DONE,0.027125,0.039417,0.061958,win,1,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,120989.0,DONE,1,0,0,-2731.0,71.97425,hamburger,123720.0,DONE,0.026875,0.051542,0.072875,loss,0,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,130436.0,DONE,1,0,0,13979.0,60.718,hamburger,116457.0,DONE,0.026417,0.044042,0.068833,win,1,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,119053.0,DONE,1,0,0,4340.0,0.361916,hamburger,114713.0,DONE,0.027084,0.055458,0.069584,win,0,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,118503.0,DONE,1,0,0,3567.0,0.256666,hamburger,114936.0,DONE,0.026875,0.046292,0.063458,win,1,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,123042.0,DONE,1,0,0,4325.0,0.305291,hamburger,118717.0,DONE,0.027458,0.049125,0.070417,win,0,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,124114.0,DONE,1,0,0,4129.0,0.40075,hamburger,119985.0,DONE,0.026417,0.0475,0.065375,win,1,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,127394.0,DONE,1,0,0,3059.0,25.127083,hamburger,124335.0,DONE,0.028041,0.052791,0.217083,win,0,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,127809.0,DONE,1,0,0,4440.0,0.257334,hamburger,123369.0,DONE,0.02625,0.043542,0.070375,win,1,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,149772.0,DONE,1,0,0,3504.0,0.29575,hamburger,146268.0,DONE,0.027708,0.055167,0.072792,win,0,317,,,
