phase,candidate,opponent,seed,seat,candidate_money,opponent_money,margin,result,candidate_status,opponent_status,game_done,agent_errors,hand_shape_mismatches,market_overflows,action_calls,runtime_p99_ms,runtime_max_ms,wall_seconds,daily_cash,field_counts,market_counts
final,raw_recovered_alias_13_soil_v25,random,42,1,178132.0,0.0,178132.0,win,DONE,DONE,1,0,43,0,719,0.1805,0.5366,2.764422200038098,"{""0"": 29.0, ""1"": 149.0, ""10"": 3792.0, ""11"": 7954.0, ""12"": 15613.0, ""13"": 14134.0, ""14"": 20690.0, ""15"": 26836.0, ""16"": 29721.0, ""17"": 36250.0, ""18"": 42661.0, ""19"": 51905.0, ""2"": 196.0, ""20"": 61397.0, ""21"": 66583.0, ""22"": 80879.0, ""23"": 92344.0, ""24"": 102150.0, ""25"": 122369.0, ""26"": 132459.0, ""27"": 141705.0, ""28"": 149216.0, ""3"": 812.0, ""4"": 554.0, ""5"": 655.0, ""6"": 1646.0, ""7"": 997.0, ""8"": 978.0, ""9"": 1231.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 317, ""DIG"": 25, ""DROP"": 80, ""EAST"": 855, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 337, ""NORTH"": 1231, ""PASS"": 354, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 925, ""WATER"": 848, ""WEST"": 1094}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
final,raw_recovered_alias_13_soil_v25,random,2026,0,193961.0,0.0,193961.0,win,DONE,DONE,1,0,43,0,719,0.2219,0.4696,2.9544253000058234,"{""0"": 29.0, ""1"": 149.0, ""10"": 3747.0, ""11"": 7886.0, ""12"": 15755.0, ""13"": 14323.0, ""14"": 20951.0, ""15"": 27271.0, ""16"": 30336.0, ""17"": 37422.0, ""18"": 44523.0, ""19"": 55033.0, ""2"": 196.0, ""20"": 65883.0, ""21"": 71892.0, ""22"": 87692.0, ""23"": 100475.0, ""24"": 111989.0, ""25"": 133985.0, ""26"": 145217.0, ""27"": 155489.0, ""28"": 163814.0, ""3"": 812.0, ""4"": 552.0, ""5"": 674.0, ""6"": 1652.0, ""7"": 1010.0, ""8"": 970.0, ""9"": 1213.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 317, ""DIG"": 25, ""DROP"": 80, ""EAST"": 855, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 337, ""NORTH"": 1231, ""PASS"": 354, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 925, ""WATER"": 848, ""WEST"": 1094}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
final,raw_recovered_alias_13_soil_v25,random,2026,1,186311.0,0.0,186311.0,win,DONE,DONE,1,0,43,0,719,0.255,0.5482,3.0243727999622934,"{""0"": 29.0, ""1"": 149.0, ""10"": 4112.0, ""11"": 8318.0, ""12"": 16059.0, ""13"": 14784.0, ""14"": 21397.0, ""15"": 27729.0, ""16"": 30789.0, ""17"": 37668.0, ""18"": 44540.0, ""19"": 54564.0, ""2"": 196.0, ""20"": 64705.0, ""21"": 70262.0, ""22"": 86221.0, ""23"": 98345.0, ""24"": 109004.0, ""25"": 130304.0, ""26"": 139168.0, ""27"": 148905.0, ""28"": 156642.0, ""3"": 812.0, ""4"": 554.0, ""5"": 655.0, ""6"": 1649.0, ""7"": 993.0, ""8"": 1250.0, ""9"": 1517.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 317, ""DIG"": 25, ""DROP"": 80, ""EAST"": 855, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 337, ""NORTH"": 1231, ""PASS"": 354, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 925, ""WATER"": 848, ""WEST"": 1094}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
final,raw_recovered_alias_13_soil_v25,random,217,0,187211.0,0.0,187211.0,win,DONE,DONE,1,0,43,0,719,0.1546,0.4328,2.883085800043773,"{""0"": 29.0, ""1"": 149.0, ""10"": 3856.0, ""11"": 8062.0, ""12"": 15657.0, ""13"": 14323.0, ""14"": 20899.0, ""15"": 27153.0, ""16"": 30137.0, ""17"": 36987.0, ""18"": 43765.0, ""19"": 53749.0, ""2"": 196.0, ""20"": 63981.0, ""21"": 69617.0, ""22"": 84830.0, ""23"": 97020.0, ""24"": 107384.0, ""25"": 128876.0, ""26"": 139576.0, ""27"": 149677.0, ""28"": 157556.0, ""3"": 812.0, ""4"": 554.0, ""5"": 655.0, ""6"": 1649.0, ""7"": 993.0, ""8"": 994.0, ""9"": 1261.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 317, ""DIG"": 25, ""DROP"": 80, ""EAST"": 855, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 337, ""NORTH"": 1231, ""PASS"": 354, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 925, ""WATER"": 848, ""WEST"": 1094}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
final,raw_recovered_alias_13_soil_v25,random,217,1,186886.0,0.0,186886.0,win,DONE,DONE,1,0,43,0,719,0.2364,0.5202,2.864148300024681,"{""0"": 29.0, ""1"": 149.0, ""10"": 3747.0, ""11"": 7886.0, ""12"": 15609.0, ""13"": 14118.0, ""14"": 20709.0, ""15"": 26958.0, ""16"": 29990.0, ""17"": 37045.0, ""18"": 44091.0, ""19"": 54355.0, ""2"": 196.0, ""20"": 64505.0, ""21"": 70077.0, ""22"": 86105.0, ""23"": 98282.0, ""24"": 108642.0, ""25"": 130027.0, ""26"": 140065.0, ""27"": 149913.0, ""28"": 157117.0, ""3"": 812.0, ""4"": 552.0, ""5"": 674.0, ""6"": 1652.0, ""7"": 1010.0, ""8"": 970.0, ""9"": 1213.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 317, ""DIG"": 25, ""DROP"": 80, ""EAST"": 855, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 337, ""NORTH"": 1231, ""PASS"": 354, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 925, ""WATER"": 848, ""WEST"": 1094}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
final,raw_recovered_alias_13_soil_v25,random,317,0,190457.0,0.0,190457.0,win,DONE,DONE,1,0,43,0,719,0.1544,0.4953,2.936200500000268,"{""0"": 29.0, ""1"": 149.0, ""10"": 4080.0, ""11"": 8303.0, ""12"": 16206.0, ""13"": 14767.0, ""14"": 21957.0, ""15"": 28347.0, ""16"": 31458.0, ""17"": 38553.0, ""18"": 45588.0, ""19"": 55911.0, ""2"": 196.0, ""20"": 66023.0, ""21"": 71594.0, ""22"": 87834.0, ""23"": 100070.0, ""24"": 111095.0, ""25"": 132593.0, ""26"": 143113.0, ""27"": 152935.0, ""28"": 160687.0, ""3"": 812.0, ""4"": 552.0, ""5"": 674.0, ""6"": 1678.0, ""7"": 1036.0, ""8"": 1252.0, ""9"": 1546.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 317, ""DIG"": 25, ""DROP"": 80, ""EAST"": 855, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 337, ""NORTH"": 1231, ""PASS"": 354, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 925, ""WATER"": 848, ""WEST"": 1094}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
final,raw_recovered_alias_13_soil_v25,random,317,1,198064.0,0.0,198064.0,win,DONE,DONE,1,0,43,0,719,0.2232,0.4,2.7070272999699228,"{""0"": 29.0, ""1"": 149.0, ""10"": 4100.0, ""11"": 8341.0, ""12"": 16355.0, ""13"": 15036.0, ""14"": 22281.0, ""15"": 28842.0, ""16"": 32154.0, ""17"": 39526.0, ""18"": 46984.0, ""19"": 57906.0, ""2"": 196.0, ""20"": 68641.0, ""21"": 74561.0, ""22"": 91456.0, ""23"": 104242.0, ""24"": 115449.0, ""25"": 137826.0, ""26"": 148951.0, ""27"": 159153.0, ""28"": 167374.0, ""3"": 812.0, ""4"": 552.0, ""5"": 674.0, ""6"": 1678.0, ""7"": 1036.0, ""8"": 1252.0, ""9"": 1551.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 317, ""DIG"": 25, ""DROP"": 80, ""EAST"": 855, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 337, ""NORTH"": 1231, ""PASS"": 354, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 925, ""WATER"": 848, ""WEST"": 1094}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
final,raw_recovered_alias_13_soil_v25,random,733,0,193276.0,0.0,193276.0,win,DONE,DONE,1,0,43,0,719,0.2999,0.4727,3.1968487999984063,"{""0"": 29.0, ""1"": 149.0, ""10"": 4205.0, ""11"": 8367.0, ""12"": 16437.0, ""13"": 15150.0, ""14"": 21839.0, ""15"": 28296.0, ""16"": 31493.0, ""17"": 38590.0, ""18"": 45716.0, ""19"": 56123.0, ""2"": 196.0, ""20"": 66853.0, ""21"": 72753.0, ""22"": 88360.0, ""23"": 100945.0, ""24"": 111965.0, ""25"": 133754.0, ""26"": 144868.0, ""27"": 154964.0, ""28"": 163194.0, ""3"": 812.0, ""4"": 554.0, ""5"": 655.0, ""6"": 1646.0, ""7"": 997.0, ""8"": 1391.0, ""9"": 1644.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 317, ""DIG"": 25, ""DROP"": 80, ""EAST"": 855, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 337, ""NORTH"": 1231, ""PASS"": 354, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 925, ""WATER"": 848, ""WEST"": 1094}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
final,raw_recovered_alias_13_soil_v25,random,733,1,193318.0,0.0,193318.0,win,DONE,DONE,1,0,43,0,719,0.2468,206.1867,3.047582099970896,"{""0"": 29.0, ""1"": 149.0, ""10"": 3952.0, ""11"": 8054.0, ""12"": 16116.0, ""13"": 14661.0, ""14"": 21329.0, ""15"": 27703.0, ""16"": 30799.0, ""17"": 37829.0, ""18"": 44845.0, ""19"": 55160.0, ""2"": 196.0, ""20"": 65812.0, ""21"": 71680.0, ""22"": 87771.0, ""23"": 100441.0, ""24"": 111118.0, ""25"": 133348.0, ""26"": 144413.0, ""27"": 154796.0, ""28"": 162945.0, ""3"": 812.0, ""4"": 552.0, ""5"": 674.0, ""6"": 1652.0, ""7"": 1014.0, ""8"": 1215.0, ""9"": 1445.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 317, ""DIG"": 25, ""DROP"": 80, ""EAST"": 855, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 337, ""NORTH"": 1231, ""PASS"": 354, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 925, ""WATER"": 848, ""WEST"": 1094}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
final,raw_recovered_alias_13_soil_v25,hamburger,17,0,120895.0,110426.0,10469.0,win,DONE,DONE,1,0,63,0,719,0.152,0.6234,4.181453900004271,"{""0"": 15.0, ""1"": 139.0, ""10"": 2560.0, ""11"": 4891.0, ""12"": 11753.0, ""13"": 9800.0, ""14"": 15121.0, ""15"": 19402.0, ""16"": 21448.0, ""17"": 26136.0, ""18"": 30844.0, ""19"": 37694.0, ""2"": 214.0, ""20"": 45413.0, ""21"": 50137.0, ""22"": 57751.0, ""23"": 66635.0, ""24"": 74397.0, ""25"": 87140.0, ""26"": 92765.0, ""27"": 97539.0, ""28"": 101883.0, ""3"": 788.0, ""4"": 523.0, ""5"": 654.0, ""6"": 1518.0, ""7"": 822.0, ""8"": 91.0, ""9"": 177.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 317, ""DIG"": 25, ""DROP"": 80, ""EAST"": 855, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 337, ""NORTH"": 1231, ""PASS"": 354, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 925, ""WATER"": 848, ""WEST"": 1094}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
final,raw_recovered_alias_13_soil_v25,hamburger,17,1,100890.0,81799.0,19091.0,win,DONE,DONE,1,0,43,0,719,0.1723,0.614,4.2242582000326365,"{""0"": 15.0, ""1"": 139.0, ""10"": 2590.0, ""11"": 6246.0, ""12"": 13092.0, ""13"": 10910.0, ""14"": 16014.0, ""15"": 20326.0, ""16"": 21736.0, ""17"": 25932.0, ""18"": 29221.0, ""19"": 34723.0, ""2"": 214.0, ""20"": 40934.0, ""21"": 44766.0, ""22"": 51046.0, ""23"": 58863.0, ""24"": 65969.0, ""25"": 75618.0, ""26"": 79050.0, ""27"": 81699.0, ""28"": 83896.0, ""3"": 788.0, ""4"": 523.0, ""5"": 654.0, ""6"": 1610.0, ""7"": 939.0, ""8"": 205.0, ""9"": 370.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 317, ""DIG"": 25, ""DROP"": 80, ""EAST"": 855, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 337, ""NORTH"": 1231, ""PASS"": 354, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 925, ""WATER"": 848, ""WEST"": 1094}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 450}"
final,raw_recovered_alias_13_soil_v25,hamburger,42,0,131493.0,115598.0,15895.0,win,DONE,DONE,1,0,43,0,719,0.1482,0.7574,4.081922100041993,"{""0"": 15.0, ""1"": 139.0, ""10"": 2569.0, ""11"": 6218.0, ""12"": 13131.0, ""13"": 10966.0, ""14"": 17196.0, ""15"": 21848.0, ""16"": 23657.0, ""17"": 28958.0, ""18"": 33770.0, ""19"": 41162.0, ""2"": 214.0, ""20"": 47322.0, ""21"": 51159.0, ""22"": 63047.0, ""23"": 71609.0, ""24"": 81011.0, ""25"": 94490.0, ""26"": 100127.0, ""27"": 106034.0, ""28"": 109531.0, ""3"": 788.0, ""4"": 523.0, ""5"": 671.0, ""6"": 1614.0, ""7"": 953.0, ""8"": 199.0, ""9"": 360.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 317, ""DIG"": 25, ""DROP"": 80, ""EAST"": 855, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 337, ""NORTH"": 1231, ""PASS"": 354, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 925, ""WATER"": 848, ""WEST"": 1094}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
final,raw_recovered_alias_13_soil_v25,hamburger,42,1,132139.0,114562.0,17577.0,win,DONE,DONE,1,0,43,0,719,0.1693,0.6222,4.067840100033209,"{""0"": 15.0, ""1"": 139.0, ""10"": 2569.0, ""11"": 6218.0, ""12"": 13131.0, ""13"": 10966.0, ""14"": 17196.0, ""15"": 21848.0, ""16"": 23657.0, ""17"": 28958.0, ""18"": 33770.0, ""19"": 41162.0, ""2"": 214.0, ""20"": 47322.0, ""21"": 51159.0, ""22"": 63047.0, ""23"": 71609.0, ""24"": 80793.0, ""25"": 95187.0, ""26"": 100852.0, ""27"": 106595.0, ""28"": 110078.0, ""3"": 788.0, ""4"": 523.0, ""5"": 671.0, ""6"": 1614.0, ""7"": 953.0, ""8"": 199.0, ""9"": 360.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 317, ""DIG"": 25, ""DROP"": 80, ""EAST"": 855, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 337, ""NORTH"": 1231, ""PASS"": 354, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 925, ""WATER"": 848, ""WEST"": 1094}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
final,raw_recovered_alias_13_soil_v25,hamburger,2026,0,154715.0,138992.0,15723.0,win,DONE,DONE,1,0,43,0,719,0.1521,0.4754,4.190565099997912,"{""0"": 15.0, ""1"": 139.0, ""10"": 2500.0, ""11"": 6101.0, ""12"": 13108.0, ""13"": 10971.0, ""14"": 16232.0, ""15"": 21008.0, ""16"": 22991.0, ""17"": 28811.0, ""18"": 34429.0, ""19"": 43367.0, ""2"": 214.0, ""20"": 51606.0, ""21"": 56742.0, ""22"": 70458.0, ""23"": 81061.0, ""24"": 91253.0, ""25"": 108758.0, ""26"": 116842.0, ""27"": 124280.0, ""28"": 130048.0, ""3"": 788.0, ""4"": 523.0, ""5"": 671.0, ""6"": 1615.0, ""7"": 953.0, ""8"": 185.0, ""9"": 330.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 317, ""DIG"": 25, ""DROP"": 80, ""EAST"": 855, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 337, ""NORTH"": 1231, ""PASS"": 354, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 925, ""WATER"": 848, ""WEST"": 1094}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
final,raw_recovered_alias_13_soil_v25,hamburger,2026,1,153369.0,136540.0,16829.0,win,DONE,DONE,1,0,43,0,719,0.1543,244.17,4.006934300006833,"{""0"": 15.0, ""1"": 139.0, ""10"": 2500.0, ""11"": 6101.0, ""12"": 13108.0, ""13"": 10971.0, ""14"": 16232.0, ""15"": 20968.0, ""16"": 22799.0, ""17"": 28088.0, ""18"": 32966.0, ""19"": 41434.0, ""2"": 214.0, ""20"": 50290.0, ""21"": 55599.0, ""22"": 68277.0, ""23"": 79063.0, ""24"": 89255.0, ""25"": 106542.0, ""26"": 115082.0, ""27"": 122647.0, ""28"": 128694.0, ""3"": 788.0, ""4"": 523.0, ""5"": 671.0, ""6"": 1615.0, ""7"": 953.0, ""8"": 185.0, ""9"": 330.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 317, ""DIG"": 25, ""DROP"": 80, ""EAST"": 855, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 337, ""NORTH"": 1231, ""PASS"": 354, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 925, ""WATER"": 848, ""WEST"": 1094}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 471}"
final,raw_recovered_alias_13_soil_v25,hamburger,217,0,127348.0,110689.0,16659.0,win,DONE,DONE,1,0,43,0,719,0.1879,0.5537,4.009341700002551,"{""0"": 15.0, ""1"": 139.0, ""10"": 2954.0, ""11"": 6550.0, ""12"": 13826.0, ""13"": 11768.0, ""14"": 17018.0, ""15"": 21681.0, ""16"": 23406.0, ""17"": 28048.0, ""18"": 32027.0, ""19"": 38681.0, ""2"": 214.0, ""20"": 46074.0, ""21"": 50696.0, ""22"": 58326.0, ""23"": 67504.0, ""24"": 75883.0, ""25"": 89546.0, ""26"": 96218.0, ""27"": 102168.0, ""28"": 106810.0, ""3"": 788.0, ""4"": 523.0, ""5"": 671.0, ""6"": 1615.0, ""7"": 953.0, ""8"": 645.0, ""9"": 787.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 317, ""DIG"": 25, ""DROP"": 80, ""EAST"": 855, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 337, ""NORTH"": 1231, ""PASS"": 354, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 925, ""WATER"": 848, ""WEST"": 1094}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 450}"
final,raw_recovered_alias_13_soil_v25,hamburger,217,1,127547.0,109961.0,17586.0,win,DONE,DONE,1,0,43,0,719,0.164,0.7813,4.08525100001134,"{""0"": 15.0, ""1"": 139.0, ""10"": 2954.0, ""11"": 6550.0, ""12"": 13826.0, ""13"": 11768.0, ""14"": 17018.0, ""15"": 21681.0, ""16"": 23406.0, ""17"": 28048.0, ""18"": 32027.0, ""19"": 38681.0, ""2"": 214.0, ""20"": 46074.0, ""21"": 50696.0, ""22"": 58326.0, ""23"": 67504.0, ""24"": 76236.0, ""25"": 89877.0, ""26"": 96549.0, ""27"": 102546.0, ""28"": 107246.0, ""3"": 788.0, ""4"": 523.0, ""5"": 671.0, ""6"": 1615.0, ""7"": 953.0, ""8"": 645.0, ""9"": 787.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 317, ""DIG"": 25, ""DROP"": 80, ""EAST"": 855, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 337, ""NORTH"": 1231, ""PASS"": 354, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 925, ""WATER"": 848, ""WEST"": 1094}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 450}"
final,raw_recovered_alias_13_soil_v25,hamburger,317,0,164517.0,149323.0,15194.0,win,DONE,DONE,1,0,43,0,719,0.1854,0.6544,4.098602700047195,"{""0"": 15.0, ""1"": 139.0, ""10"": 3539.0, ""11"": 7170.0, ""12"": 14944.0, ""13"": 13258.0, ""14"": 19871.0, ""15"": 25446.0, ""16"": 28209.0, ""17"": 34830.0, ""18"": 41676.0, ""19"": 51583.0, ""2"": 214.0, ""20"": 60911.0, ""21"": 66139.0, ""22"": 80624.0, ""23"": 91318.0, ""24"": 100236.0, ""25"": 117994.0, ""26"": 126239.0, ""27"": 133295.0, ""28"": 139335.0, ""3"": 788.0, ""4"": 523.0, ""5"": 671.0, ""6"": 1614.0, ""7"": 953.0, ""8"": 1193.0, ""9"": 1346.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 317, ""DIG"": 25, ""DROP"": 80, ""EAST"": 855, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 337, ""NORTH"": 1231, ""PASS"": 354, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 925, ""WATER"": 848, ""WEST"": 1094}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
final,raw_recovered_alias_13_soil_v25,hamburger,317,1,164669.0,149325.0,15344.0,win,DONE,DONE,1,0,43,0,719,0.1791,0.6572,4.097879200009629,"{""0"": 15.0, ""1"": 139.0, ""10"": 3539.0, ""11"": 7170.0, ""12"": 14944.0, ""13"": 13258.0, ""14"": 19871.0, ""15"": 25446.0, ""16"": 28209.0, ""17"": 34830.0, ""18"": 41676.0, ""19"": 51583.0, ""2"": 214.0, ""20"": 60911.0, ""21"": 66139.0, ""22"": 80624.0, ""23"": 91318.0, ""24"": 100236.0, ""25"": 117994.0, ""26"": 126239.0, ""27"": 133295.0, ""28"": 139315.0, ""3"": 788.0, ""4"": 523.0, ""5"": 671.0, ""6"": 1614.0, ""7"": 953.0, ""8"": 1193.0, ""9"": 1346.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 317, ""DIG"": 25, ""DROP"": 80, ""EAST"": 855, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 337, ""NORTH"": 1231, ""PASS"": 354, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 925, ""WATER"": 848, ""WEST"": 1094}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
final,raw_recovered_alias_13_soil_v25,hamburger,733,0,153843.0,137895.0,15948.0,win,DONE,DONE,1,0,43,0,719,0.1528,0.4191,4.003525299951434,"{""0"": 15.0, ""1"": 139.0, ""10"": 2993.0, ""11"": 6720.0, ""12"": 14096.0, ""13"": 12163.0, ""14"": 18936.0, ""15"": 24327.0, ""16"": 26860.0, ""17"": 33210.0, ""18"": 39623.0, ""19"": 49084.0, ""2"": 214.0, ""20"": 57179.0, ""21"": 62001.0, ""22"": 75666.0, ""23"": 85465.0, ""24"": 95076.0, ""25"": 111419.0, ""26"": 118459.0, ""27"": 125140.0, ""28"": 129948.0, ""3"": 788.0, ""4"": 523.0, ""5"": 671.0, ""6"": 1615.0, ""7"": 953.0, ""8"": 645.0, ""9"": 820.0}","{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 317, ""DIG"": 25, ""DROP"": 80, ""EAST"": 855, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 337, ""NORTH"": 1231, ""PASS"": 354, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 925, ""WATER"": 848, ""WEST"": 1094}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}"
