action_BUILD_PASTURE,action_CARE,action_COLLECT_FERTILIZER,action_DIG,action_DROP,action_EAST,action_FEED,action_FERTILIZE,action_HARVEST,action_NORTH,action_PASS,action_PICKUP,action_PLACE,action_PLANT,action_SOUTH,action_WATER,action_WEST,actions,calls,candidate,candidate_money,candidate_status,done,errors,invalid,margin,max_ms,opponent,opponent_money,opponent_status,p50_ms,p95_ms,p99_ms,result,seat,seed,v022e_abandoned,v022e_catchup_actions,v022e_catchup_releases,v022e_early_releases,v022e_repeat_suppressed,v022e_retry_failures,v022e_retry_success_first,v022e_retry_success_second,v022e_weed_repairs,v022e_weed_retries
14,322,323,33,100,671,323,103,341,1030,461,262,14,135,793,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 323, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022c_control,181104.0,DONE,1,0,0,177601.0,0.358542,starter,3503.0,DONE,0.052416,0.084167,0.103875,win,0,733,,,,,,,,,,
14,322,324,33,100,671,323,103,341,1030,461,262,14,135,791,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 791, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022c_control,177181.0,DONE,1,0,0,173678.0,19.7935,starter,3503.0,DONE,0.053542,0.09025,0.247375,win,1,733,,,,,,,,,,
14,322,324,32,100,671,323,103,341,1030,461,262,14,135,793,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,192335.0,DONE,1,0,0,192335.0,42.878834,random,0.0,DONE,0.05625,0.123541,0.256167,win,0,17,,,,,,,,,,
14,322,324,32,100,671,323,103,341,1030,461,262,14,135,793,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,188212.0,DONE,1,0,0,188212.0,41.828792,random,0.0,DONE,0.056459,0.110583,0.255375,win,1,17,,,,,,,,,,
14,322,324,32,100,671,323,103,341,1030,461,262,14,135,793,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,185605.0,DONE,1,0,0,185605.0,29.964041,random,0.0,DONE,0.056209,0.11625,0.266875,win,0,42,,,,,,,,,,
14,322,324,32,100,670,323,103,341,1030,461,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 670, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,193155.0,DONE,1,0,0,193155.0,0.606541,random,0.0,DONE,0.057375,0.113625,0.245916,win,1,42,,,,,,,,,,
14,322,324,34,100,671,323,103,341,1030,461,262,14,135,792,936,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 936, 'EAST': 671, 'SOUTH': 792, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 34, 'FERTILIZE': 103}",719,v022c_control,192796.0,DONE,1,0,0,192796.0,0.412042,random,0.0,DONE,0.056958,0.11275,0.234541,win,0,2026,,,,,,,,,,
14,322,324,32,100,670,323,103,341,1030,461,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 670, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,195572.0,DONE,1,0,0,195572.0,33.165333,random,0.0,DONE,0.057625,0.119917,0.281209,win,1,2026,,,,,,,,,,
14,322,324,32,100,671,323,103,341,1030,460,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 460, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,186169.0,DONE,1,0,0,186169.0,35.842,random,0.0,DONE,0.060542,0.1175,0.2725,win,0,217,,,,,,,,,,
14,322,324,33,99,671,323,103,341,1030,461,262,14,135,793,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 99, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022c_control,183228.0,DONE,1,0,0,183228.0,0.329125,random,0.0,DONE,0.055459,0.101875,0.2175,win,1,217,,,,,,,,,,
14,322,323,32,100,671,323,103,341,1030,461,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 323, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_control,178864.0,DONE,1,0,0,178864.0,0.306459,random,0.0,DONE,0.05775,0.110167,0.234375,win,0,317,,,,,,,,,,
14,322,324,31,100,671,323,103,341,1030,461,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022c_control,197495.0,DONE,1,0,0,197495.0,18.557791,random,0.0,DONE,0.056583,0.109458,0.24175,win,1,317,,,,,,,,,,
14,322,323,33,100,671,323,103,341,1030,461,262,14,135,793,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 323, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022c_control,195235.0,DONE,1,0,0,195235.0,0.444584,random,0.0,DONE,0.061792,0.105792,0.217041,win,0,733,,,,,,,,,,
14,322,324,33,100,671,323,103,341,1029,461,262,14,135,793,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1029, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022c_control,198469.0,DONE,1,0,0,198469.0,0.317,random,0.0,DONE,0.063125,0.117166,0.228708,win,1,733,,,,,,,,,,
14,322,324,32,100,671,323,103,341,1030,461,262,14,135,793,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022f_single_retry,103682.0,DONE,1,0,0,899.0,0.300917,v012,102783.0,DONE,0.046875,0.075875,0.105125,win,0,17,0,8,0,0,0,0,1,0,1,1
14,322,324,31,100,671,323,103,341,1030,461,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022f_single_retry,104673.0,DONE,1,0,0,2676.0,0.21275,v012,101997.0,DONE,0.042833,0.062583,0.076792,win,1,17,0,0,0,0,0,0,0,0,0,0
14,322,324,32,100,671,323,103,341,1030,461,262,14,135,793,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022f_single_retry,130046.0,DONE,1,0,0,2604.0,0.276708,v012,127442.0,DONE,0.046417,0.076625,0.105875,win,0,42,0,3,0,0,0,0,1,0,1,1
14,322,324,33,100,671,323,103,341,1030,461,262,14,135,793,937,895,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 895, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022f_single_retry,129138.0,DONE,1,0,0,968.0,0.224042,v012,128170.0,DONE,0.042667,0.0675,0.07725,win,1,42,0,11,1,0,0,0,2,0,2,2
14,322,324,34,100,671,323,103,341,1030,461,262,14,135,791,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 791, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 34, 'FERTILIZE': 103}",719,v022f_single_retry,144474.0,DONE,1,0,0,2089.0,109.968625,v012,142385.0,DONE,0.046458,0.082125,0.205208,win,0,2026,0,13,1,0,0,0,2,0,3,3
14,322,324,32,99,671,323,103,341,1030,461,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 99, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022f_single_retry,150382.0,DONE,1,0,0,1825.0,0.208333,v012,148557.0,DONE,0.042625,0.065958,0.082125,win,1,2026,0,8,1,0,0,0,1,0,1,1
14,322,324,33,100,671,323,103,341,1029,461,262,14,135,793,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1029, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022f_single_retry,126811.0,DONE,1,0,0,1222.0,0.330125,v012,125589.0,DONE,0.046667,0.074458,0.10625,win,0,217,0,5,2,0,0,0,2,0,2,2
14,322,324,32,100,671,323,103,341,1030,461,262,14,135,793,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022f_single_retry,127450.0,DONE,1,0,0,2354.0,0.283125,v012,125096.0,DONE,0.042792,0.063708,0.083042,win,1,217,0,0,0,1,0,0,1,0,1,1
14,322,323,32,100,671,323,103,341,1030,461,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 323, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022f_single_retry,131522.0,DONE,1,0,0,2768.0,61.441292,v012,128754.0,DONE,0.046292,0.076875,0.226125,win,0,317,0,8,0,0,0,0,1,0,1,1
14,322,324,31,100,671,323,103,341,1030,461,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022f_single_retry,131541.0,DONE,1,0,0,3039.0,0.290125,v012,128502.0,DONE,0.043459,0.067417,0.093875,win,1,317,0,0,0,0,0,0,0,0,0,0
14,322,324,33,100,671,323,103,341,1030,461,262,14,135,793,938,894,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 894, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022f_single_retry,112844.0,DONE,1,0,0,-661.0,0.214792,v012,113505.0,DONE,0.046625,0.076292,0.095166,loss,0,733,0,7,1,1,0,0,2,0,2,2
14,322,324,32,100,671,323,103,341,1030,461,262,14,135,792,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 792, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022f_single_retry,105450.0,DONE,1,0,0,1560.0,0.239583,v012,103890.0,DONE,0.042958,0.06725,0.085042,win,1,733,0,8,1,0,0,0,1,0,1,1
14,317,320,35,100,665,322,103,341,1017,442,261,14,135,784,920,878,"{'BUILD_PASTURE': 14, 'NORTH': 1017, 'WEST': 878, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 920, 'EAST': 665, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 442, 'COLLECT_FERTILIZER': 320, 'DIG': 35, 'DROP': 100, 'HARVEST': 341, 'FERTILIZE': 103}",719,v022f_single_retry,87734.0,DONE,1,0,0,-15908.0,0.253292,v022d,103642.0,DONE,0.048458,0.076875,0.103291,loss,0,17,1,10,1,0,0,1,3,0,4,4
12,297,311,36,95,635,309,103,337,977,420,240,10,130,764,898,841,"{'BUILD_PASTURE': 12, 'NORTH': 977, 'WEST': 841, 'PICKUP': 240, 'PLACE': 10, 'PLANT': 130, 'WATER': 898, 'EAST': 635, 'SOUTH': 764, 'FEED': 309, 'CARE': 297, 'PASS': 420, 'COLLECT_FERTILIZER': 311, 'DROP': 95, 'HARVEST': 337, 'DIG': 36, 'FERTILIZE': 103}",719,v022f_single_retry,9005.0,DONE,1,0,0,-186132.0,0.341125,v022d,195137.0,DONE,0.039709,0.053209,0.0655,loss,1,17,1,17,0,0,0,1,5,0,7,6
12,161,173,12,59,362,190,43,162,503,271,140,10,81,385,537,466,"{'BUILD_PASTURE': 12, 'NORTH': 503, 'WEST': 466, 'PICKUP': 140, 'PLACE': 10, 'PLANT': 81, 'WATER': 537, 'EAST': 362, 'SOUTH': 385, 'FEED': 190, 'CARE': 161, 'PASS': 271, 'COLLECT_FERTILIZER': 173, 'DROP': 59, 'HARVEST': 162, 'DIG': 12, 'FERTILIZE': 43}",719,v022f_single_retry,1852.0,DONE,1,0,0,-187470.0,53.044334,v022d,189322.0,DONE,0.041916,0.08325,0.208917,loss,0,42,1,22,1,1,0,1,5,0,6,6
12,161,173,12,59,362,190,43,162,503,271,140,10,81,385,537,466,"{'BUILD_PASTURE': 12, 'NORTH': 503, 'WEST': 466, 'PICKUP': 140, 'PLACE': 10, 'PLANT': 81, 'WATER': 537, 'EAST': 362, 'SOUTH': 385, 'FEED': 190, 'CARE': 161, 'PASS': 271, 'COLLECT_FERTILIZER': 173, 'DROP': 59, 'HARVEST': 162, 'DIG': 12, 'FERTILIZE': 43}",719,v022f_single_retry,1852.0,DONE,1,0,0,-187470.0,0.304625,v022d,189322.0,DONE,0.035833,0.051042,0.068584,loss,1,42,1,22,1,1,0,1,5,0,6,6
12,294,304,32,94,635,305,96,323,960,415,242,12,130,739,890,822,"{'BUILD_PASTURE': 12, 'NORTH': 960, 'WEST': 822, 'PICKUP': 242, 'PLACE': 12, 'PLANT': 130, 'WATER': 890, 'EAST': 635, 'SOUTH': 739, 'FEED': 305, 'CARE': 294, 'PASS': 415, 'COLLECT_FERTILIZER': 304, 'DROP': 94, 'HARVEST': 323, 'DIG': 32, 'FERTILIZE': 96}",719,v022f_single_retry,8422.0,DONE,1,0,0,-162821.0,26.127625,v022d,171243.0,DONE,0.0455,0.089542,0.219291,loss,0,2026,1,30,2,0,0,1,8,0,10,9
12,294,304,31,94,635,307,98,324,961,415,244,12,129,741,890,820,"{'BUILD_PASTURE': 12, 'NORTH': 961, 'WEST': 820, 'PICKUP': 244, 'PLACE': 12, 'PLANT': 129, 'WATER': 890, 'EAST': 635, 'SOUTH': 741, 'FEED': 307, 'CARE': 294, 'PASS': 415, 'COLLECT_FERTILIZER': 304, 'DROP': 94, 'HARVEST': 324, 'DIG': 31, 'FERTILIZE': 98}",719,v022f_single_retry,8383.0,DONE,1,0,0,-161979.0,0.200958,v022d,170362.0,DONE,0.039917,0.054709,0.064458,loss,1,2026,1,25,3,0,0,1,7,0,9,8
12,294,309,37,95,635,311,102,333,976,412,245,12,134,754,894,831,"{'BUILD_PASTURE': 12, 'NORTH': 976, 'WEST': 831, 'PICKUP': 245, 'PLACE': 12, 'PLANT': 134, 'WATER': 894, 'EAST': 635, 'SOUTH': 754, 'FEED': 311, 'CARE': 294, 'PASS': 412, 'COLLECT_FERTILIZER': 309, 'DROP': 95, 'HARVEST': 333, 'DIG': 37, 'FERTILIZE': 102}",719,v022f_single_retry,8620.0,DONE,1,0,0,-178437.0,46.653458,v022d,187057.0,DONE,0.046583,0.085167,0.217375,loss,0,217,1,26,1,1,0,1,9,0,11,11
12,288,304,39,95,626,308,100,332,963,409,242,12,130,746,887,824,"{'BUILD_PASTURE': 12, 'NORTH': 963, 'WEST': 824, 'PICKUP': 242, 'PLACE': 12, 'PLANT': 130, 'WATER': 887, 'EAST': 626, 'SOUTH': 746, 'FEED': 308, 'CARE': 288, 'PASS': 409, 'COLLECT_FERTILIZER': 304, 'DROP': 95, 'HARVEST': 332, 'DIG': 39, 'FERTILIZE': 100}",719,v022f_single_retry,8108.0,DONE,1,0,0,-177551.0,1.145875,v022d,185659.0,DONE,0.039542,0.055042,0.08175,loss,1,217,1,34,2,2,0,1,11,0,14,14
12,276,289,24,91,605,290,95,309,896,404,229,11,103,684,829,769,"{'BUILD_PASTURE': 12, 'NORTH': 896, 'WEST': 769, 'PICKUP': 229, 'PLACE': 11, 'PLANT': 103, 'WATER': 829, 'EAST': 605, 'SOUTH': 684, 'FEED': 290, 'CARE': 276, 'PASS': 404, 'COLLECT_FERTILIZER': 289, 'DROP': 91, 'HARVEST': 309, 'DIG': 24, 'FERTILIZE': 95}",719,v022f_single_retry,5869.0,DONE,1,0,0,-166819.0,0.268292,v022d,172688.0,DONE,0.045792,0.087292,0.200375,loss,0,317,1,14,1,1,0,1,5,0,8,8
12,276,289,24,91,605,290,95,309,896,404,229,11,103,684,829,769,"{'BUILD_PASTURE': 12, 'NORTH': 896, 'WEST': 769, 'PICKUP': 229, 'PLACE': 11, 'PLANT': 103, 'WATER': 829, 'EAST': 605, 'SOUTH': 684, 'FEED': 290, 'CARE': 276, 'PASS': 404, 'COLLECT_FERTILIZER': 289, 'DROP': 91, 'HARVEST': 309, 'DIG': 24, 'FERTILIZE': 95}",719,v022f_single_retry,5864.0,DONE,1,0,0,-166892.0,0.476291,v022d,172756.0,DONE,0.038833,0.052583,0.06325,loss,1,317,1,14,1,1,0,1,5,0,8,8
12,253,273,34,90,556,293,85,314,855,368,216,11,109,654,768,723,"{'BUILD_PASTURE': 12, 'NORTH': 855, 'WEST': 723, 'PICKUP': 216, 'PLACE': 11, 'PLANT': 109, 'WATER': 768, 'EAST': 556, 'SOUTH': 654, 'FEED': 293, 'CARE': 253, 'PASS': 368, 'COLLECT_FERTILIZER': 273, 'DROP': 90, 'HARVEST': 314, 'DIG': 34, 'FERTILIZE': 85}",719,v022f_single_retry,6436.0,DONE,1,0,0,-170858.0,0.283083,v022d,177294.0,DONE,0.043917,0.087834,0.205208,loss,0,733,1,28,0,1,0,1,7,0,9,9
12,249,258,29,85,525,278,76,277,792,339,206,11,115,613,750,682,"{'BUILD_PASTURE': 12, 'NORTH': 792, 'WEST': 682, 'PICKUP': 206, 'PLACE': 11, 'PLANT': 115, 'WATER': 750, 'EAST': 525, 'SOUTH': 613, 'FEED': 278, 'CARE': 249, 'PASS': 339, 'COLLECT_FERTILIZER': 258, 'DROP': 85, 'HARVEST': 277, 'DIG': 29, 'FERTILIZE': 76}",719,v022f_single_retry,5434.0,DONE,1,0,0,-173620.0,0.363042,v022d,179054.0,DONE,0.038375,0.052625,0.064833,loss,1,733,1,16,0,1,0,1,5,0,6,6
14,322,324,32,100,671,323,103,341,1030,461,262,14,135,793,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022f_single_retry,103642.0,DONE,1,0,0,1318.0,46.310084,v18,102324.0,DONE,0.044625,0.076375,0.099833,win,0,17,0,8,0,0,0,0,1,0,1,1
14,322,324,31,100,671,323,103,341,1030,461,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022f_single_retry,104616.0,DONE,1,0,0,3055.0,0.305791,v18,101561.0,DONE,0.043958,0.0635,0.084833,win,1,17,0,0,0,0,0,0,0,0,0,0
14,322,324,32,100,671,323,103,341,1030,461,262,14,135,793,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022f_single_retry,130518.0,DONE,1,0,0,3452.0,0.345375,v18,127066.0,DONE,0.04425,0.077,0.224042,win,0,42,0,3,0,0,0,0,1,0,1,1
14,322,324,33,100,671,323,103,341,1030,461,262,14,135,793,937,895,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 895, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022f_single_retry,129638.0,DONE,1,0,0,3021.0,0.288625,v18,126617.0,DONE,0.044125,0.063333,0.08375,win,1,42,0,11,1,0,0,0,2,0,2,2
14,322,324,34,100,671,323,103,341,1030,461,262,14,135,791,937,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 791, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 34, 'FERTILIZE': 103}",719,v022f_single_retry,144444.0,DONE,1,0,0,2030.0,0.353625,v18,142414.0,DONE,0.045042,0.077042,0.101125,win,0,2026,0,13,1,0,0,0,2,0,3,3
14,322,324,32,99,671,323,103,341,1030,461,262,14,135,793,938,896,"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 99, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022f_single_retry,150397.0,DONE,1,0,0,2923.0,0.213959,v18,147474.0,DONE,0.04475,0.063208,0.082292,win,1,2026,0,8,1,0,0,0,1,0,1,1
