seed,seat,candidate_money,opponent_money,margin,result,candidate_status,opponent_status,game_done,wall_seconds,final_shed_MELON,final_shed_STRAWBERRY,final_shed_MILK,final_shed_WOOL,action_calls,agent_errors,invalid_action_shapes,runtime_p50_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,field_counts,market_counts,market_quantities,variant,opponent,v021_market_actions,v021_score_rejected_WOOL,v021_terminal_passthrough,v021_variant,v021_last_step,v021_items,v021_pending,v021_history,v021_v021_variant,v021_pending_units,v021_defer_budget,v021_shock_cooldown,v021_recovery_count,v021_field_changed,v021_nonpremium_changed,v021_score_rejected_MILK,v021_deferred_MILK,v021_deferred_units_MILK,v021_changed_market_actions,v021_deferred_WOOL,v021_deferred_units_WOOL,v021_cash_blocked_WOOL,v021_cash_blocked_MELON,v021_cash_blocked_STRAWBERRY,v021_score_rejected_MELON,v021_score_rejected_STRAWBERRY,v021_cash_blocked_MILK
2026,1,154954.0,136486.0,18468.0,win,DONE,DONE,1,2.9523794169945177,0,0,0,0,719,0,0,0.095167,0.14982020000000001,0.40002256000000413,1.5255,"{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 471}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 967, ""BUY_SEED:MELON"": 21, ""BUY_SEED:STRAWBERRY"": 44, ""BUY_SEED:WHEAT"": 66, ""SELL:CARROT"": 13, ""SELL:EGG"": 8, ""SELL:FERTILIZER"": 445, ""SELL:MELON"": 224, ""SELL:MILK"": 662, ""SELL:STRAWBERRY"": 620, ""SELL:TOMATO"": 4, ""SELL:WHEAT"": 1108, ""SELL:WOOL"": 366}",win_guard,hamburger,648,3,71,win_guard,718,"{""MELON"": {}, ""MILK"": {}, ""STRAWBERRY"": {}, ""WOOL"": {""base"": 2, ""cash_gap"": 6745.0, ""cash_mode"": ""normal"", ""chosen"": 1, ""gain"": 75.6, ""pipeline"": 6.6667, ""step"": 449}}",{},[],win_guard,"{""MELON"": 0, ""MILK"": 0, ""STRAWBERRY"": 0, ""WOOL"": 0}","{""MELON"": 1, ""MILK"": 1, ""STRAWBERRY"": 1, ""WOOL"": 1}","{""MELON"": false, ""MILK"": false, ""STRAWBERRY"": false, ""WOOL"": false}","{""MELON"": 21, ""MILK"": 161, ""STRAWBERRY"": 648, ""WOOL"": 71}",0,0,2,,,1,1,1,,,,1,,
217,0,128398.0,110452.0,17946.0,win,DONE,DONE,1,2.855360166999162,0,0,0,0,719,0,0,0.095334,0.15083690000000002,1.0662423800000003,1.826583,"{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 450}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 967, ""BUY_SEED:MELON"": 21, ""BUY_SEED:STRAWBERRY"": 44, ""BUY_SEED:WHEAT"": 66, ""SELL:CARROT"": 13, ""SELL:EGG"": 8, ""SELL:FERTILIZER"": 437, ""SELL:MELON"": 224, ""SELL:MILK"": 614, ""SELL:STRAWBERRY"": 567, ""SELL:TOMATO"": 4, ""SELL:WHEAT"": 1108, ""SELL:WOOL"": 354}",win_guard,hamburger,648,4,71,win_guard,718,"{""MELON"": {}, ""MILK"": {}, ""STRAWBERRY"": {}, ""WOOL"": {}}",{},[],win_guard,"{""MELON"": 0, ""MILK"": 0, ""STRAWBERRY"": 0, ""WOOL"": 0}","{""MELON"": 1, ""MILK"": 1, ""STRAWBERRY"": 1, ""WOOL"": 1}","{""MELON"": false, ""MILK"": false, ""STRAWBERRY"": false, ""WOOL"": false}","{""MELON"": 21, ""MILK"": 12, ""STRAWBERRY"": 648, ""WOOL"": 3}",0,0,5,,,,,,,,,1,,
217,1,128640.0,109787.0,18853.0,win,DONE,DONE,1,2.890236499995808,0,0,0,0,719,0,0,0.098083,0.15726720000000005,1.1767226200000052,1.829541,"{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 450}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 967, ""BUY_SEED:MELON"": 21, ""BUY_SEED:STRAWBERRY"": 44, ""BUY_SEED:WHEAT"": 66, ""SELL:CARROT"": 13, ""SELL:EGG"": 8, ""SELL:FERTILIZER"": 437, ""SELL:MELON"": 224, ""SELL:MILK"": 614, ""SELL:STRAWBERRY"": 567, ""SELL:TOMATO"": 4, ""SELL:WHEAT"": 1108, ""SELL:WOOL"": 354}",win_guard,hamburger,648,4,71,win_guard,718,"{""MELON"": {}, ""MILK"": {}, ""STRAWBERRY"": {}, ""WOOL"": {}}",{},[],win_guard,"{""MELON"": 0, ""MILK"": 0, ""STRAWBERRY"": 0, ""WOOL"": 0}","{""MELON"": 1, ""MILK"": 1, ""STRAWBERRY"": 1, ""WOOL"": 1}","{""MELON"": false, ""MILK"": false, ""STRAWBERRY"": false, ""WOOL"": false}","{""MELON"": 21, ""MILK"": 12, ""STRAWBERRY"": 648, ""WOOL"": 3}",0,0,5,,,,,,,,,1,,
317,0,166366.0,149248.0,17118.0,win,DONE,DONE,1,2.8643557500035968,0,0,0,0,719,0,0,0.097792,0.1504911,0.24228250000000026,1.386708,"{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 967, ""BUY_SEED:MELON"": 21, ""BUY_SEED:STRAWBERRY"": 44, ""BUY_SEED:WHEAT"": 66, ""SELL:CARROT"": 13, ""SELL:EGG"": 8, ""SELL:FERTILIZER"": 445, ""SELL:MELON"": 224, ""SELL:MILK"": 682, ""SELL:STRAWBERRY"": 636, ""SELL:TOMATO"": 4, ""SELL:WHEAT"": 1108, ""SELL:WOOL"": 373}",win_guard,hamburger,648,,71,win_guard,718,"{""MELON"": {}, ""MILK"": {}, ""STRAWBERRY"": {}, ""WOOL"": {}}",{},[],win_guard,"{""MELON"": 0, ""MILK"": 0, ""STRAWBERRY"": 0, ""WOOL"": 0}","{""MELON"": 1, ""MILK"": 1, ""STRAWBERRY"": 1, ""WOOL"": 1}","{""MELON"": false, ""MILK"": false, ""STRAWBERRY"": false, ""WOOL"": false}","{""MELON"": 21, ""MILK"": 648, ""STRAWBERRY"": 648, ""WOOL"": 648}",0,0,,,,,,,,,,1,,
317,1,166518.0,149250.0,17268.0,win,DONE,DONE,1,2.946438124999986,0,0,0,0,719,0,0,0.097,0.1427622,0.2208269400000012,1.316417,"{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 967, ""BUY_SEED:MELON"": 21, ""BUY_SEED:STRAWBERRY"": 44, ""BUY_SEED:WHEAT"": 66, ""SELL:CARROT"": 13, ""SELL:EGG"": 8, ""SELL:FERTILIZER"": 445, ""SELL:MELON"": 224, ""SELL:MILK"": 682, ""SELL:STRAWBERRY"": 636, ""SELL:TOMATO"": 4, ""SELL:WHEAT"": 1108, ""SELL:WOOL"": 373}",win_guard,hamburger,648,,71,win_guard,718,"{""MELON"": {}, ""MILK"": {}, ""STRAWBERRY"": {}, ""WOOL"": {}}",{},[],win_guard,"{""MELON"": 0, ""MILK"": 0, ""STRAWBERRY"": 0, ""WOOL"": 0}","{""MELON"": 1, ""MILK"": 1, ""STRAWBERRY"": 1, ""WOOL"": 1}","{""MELON"": false, ""MILK"": false, ""STRAWBERRY"": false, ""WOOL"": false}","{""MELON"": 21, ""MILK"": 648, ""STRAWBERRY"": 648, ""WOOL"": 648}",0,0,,,,,,,,,,1,,
733,0,154943.0,137827.0,17116.0,win,DONE,DONE,1,2.834383582987357,0,0,0,0,719,0,0,0.095791,0.14701280000000003,0.3130856200000015,48.156375,"{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 967, ""BUY_SEED:MELON"": 21, ""BUY_SEED:STRAWBERRY"": 44, ""BUY_SEED:WHEAT"": 66, ""SELL:CARROT"": 13, ""SELL:EGG"": 8, ""SELL:FERTILIZER"": 445, ""SELL:MELON"": 224, ""SELL:MILK"": 681, ""SELL:STRAWBERRY"": 636, ""SELL:TOMATO"": 4, ""SELL:WHEAT"": 1108, ""SELL:WOOL"": 373}",win_guard,hamburger,648,,71,win_guard,718,"{""MELON"": {}, ""MILK"": {""base"": 15, ""cash_gap"": 8165.0, ""cash_mode"": ""normal"", ""chosen"": 14, ""gain"": 85.5, ""pipeline"": 28.0, ""step"": 608}, ""STRAWBERRY"": {}, ""WOOL"": {}}",{},[],win_guard,"{""MELON"": 0, ""MILK"": 0, ""STRAWBERRY"": 0, ""WOOL"": 0}","{""MELON"": 1, ""MILK"": 1, ""STRAWBERRY"": 1, ""WOOL"": 1}","{""MELON"": false, ""MILK"": false, ""STRAWBERRY"": false, ""WOOL"": false}","{""MELON"": 21, ""MILK"": 12, ""STRAWBERRY"": 648, ""WOOL"": 648}",0,0,2,1,1,1,,,,,,1,,
733,1,155153.0,137827.0,17326.0,win,DONE,DONE,1,2.8391413330100477,0,0,0,0,719,0,0,0.097834,0.14429970000000003,0.26485562000000235,43.950166,"{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 967, ""BUY_SEED:MELON"": 21, ""BUY_SEED:STRAWBERRY"": 44, ""BUY_SEED:WHEAT"": 66, ""SELL:CARROT"": 13, ""SELL:EGG"": 8, ""SELL:FERTILIZER"": 445, ""SELL:MELON"": 224, ""SELL:MILK"": 681, ""SELL:STRAWBERRY"": 636, ""SELL:TOMATO"": 4, ""SELL:WHEAT"": 1108, ""SELL:WOOL"": 373}",win_guard,hamburger,648,,71,win_guard,718,"{""MELON"": {}, ""MILK"": {""base"": 15, ""cash_gap"": 8165.0, ""cash_mode"": ""normal"", ""chosen"": 14, ""gain"": 85.5, ""pipeline"": 28.0, ""step"": 608}, ""STRAWBERRY"": {}, ""WOOL"": {}}",{},[],win_guard,"{""MELON"": 0, ""MILK"": 0, ""STRAWBERRY"": 0, ""WOOL"": 0}","{""MELON"": 1, ""MILK"": 1, ""STRAWBERRY"": 1, ""WOOL"": 1}","{""MELON"": false, ""MILK"": false, ""STRAWBERRY"": false, ""WOOL"": false}","{""MELON"": 21, ""MILK"": 12, ""STRAWBERRY"": 648, ""WOOL"": 648}",0,0,2,1,1,1,,,,,,1,,
17,0,139039.0,140583.0,-1544.0,loss,DONE,DONE,1,2.9101905419956893,0,0,0,0,719,0,0,0.101167,0.141408,0.1831325600000003,0.368084,"{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 967, ""BUY_SEED:MELON"": 21, ""BUY_SEED:STRAWBERRY"": 44, ""BUY_SEED:WHEAT"": 66, ""SELL:CARROT"": 13, ""SELL:EGG"": 8, ""SELL:FERTILIZER"": 445, ""SELL:MELON"": 224, ""SELL:MILK"": 682, ""SELL:STRAWBERRY"": 636, ""SELL:TOMATO"": 4, ""SELL:WHEAT"": 1108, ""SELL:WOOL"": 373}",win_guard,frontier,648,,71,win_guard,718,"{""MELON"": {}, ""MILK"": {}, ""STRAWBERRY"": {}, ""WOOL"": {}}",{},[],win_guard,"{""MELON"": 0, ""MILK"": 0, ""STRAWBERRY"": 0, ""WOOL"": 0}","{""MELON"": 1, ""MILK"": 1, ""STRAWBERRY"": 1, ""WOOL"": 1}","{""MELON"": false, ""MILK"": false, ""STRAWBERRY"": false, ""WOOL"": false}","{""MELON"": 21, ""MILK"": 648, ""STRAWBERRY"": 13, ""WOOL"": 109}",0,0,,,,,,,1,1,1,,,
17,1,148369.0,132796.0,15573.0,win,DONE,DONE,1,3.0004575420025503,0,0,0,0,719,0,0,0.098125,0.14132950000000002,0.22075450000000021,70.11775,"{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 967, ""BUY_SEED:MELON"": 21, ""BUY_SEED:STRAWBERRY"": 44, ""BUY_SEED:WHEAT"": 66, ""SELL:CARROT"": 13, ""SELL:EGG"": 8, ""SELL:FERTILIZER"": 445, ""SELL:MELON"": 224, ""SELL:MILK"": 682, ""SELL:STRAWBERRY"": 636, ""SELL:TOMATO"": 4, ""SELL:WHEAT"": 1108, ""SELL:WOOL"": 373}",win_guard,frontier,648,1,71,win_guard,718,"{""MELON"": {}, ""MILK"": {}, ""STRAWBERRY"": {}, ""WOOL"": {}}",{},[],win_guard,"{""MELON"": 0, ""MILK"": 0, ""STRAWBERRY"": 0, ""WOOL"": 0}","{""MELON"": 1, ""MILK"": 1, ""STRAWBERRY"": 1, ""WOOL"": 1}","{""MELON"": false, ""MILK"": false, ""STRAWBERRY"": false, ""WOOL"": false}","{""MELON"": 21, ""MILK"": 648, ""STRAWBERRY"": 13, ""WOOL"": 109}",0,0,,,,,,,1,,,1,1,
42,0,126087.0,122652.0,3435.0,win,DONE,DONE,1,2.9752008329960518,0,0,0,0,719,0,0,0.100458,0.1441711,0.2220718800000003,1.807875,"{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 967, ""BUY_SEED:MELON"": 21, ""BUY_SEED:STRAWBERRY"": 44, ""BUY_SEED:WHEAT"": 66, ""SELL:CARROT"": 13, ""SELL:EGG"": 8, ""SELL:FERTILIZER"": 445, ""SELL:MELON"": 224, ""SELL:MILK"": 682, ""SELL:STRAWBERRY"": 636, ""SELL:TOMATO"": 4, ""SELL:WHEAT"": 1108, ""SELL:WOOL"": 373}",win_guard,frontier,648,,71,win_guard,718,"{""MELON"": {}, ""MILK"": {}, ""STRAWBERRY"": {}, ""WOOL"": {}}",{},[],win_guard,"{""MELON"": 0, ""MILK"": 0, ""STRAWBERRY"": 0, ""WOOL"": 0}","{""MELON"": 1, ""MILK"": 1, ""STRAWBERRY"": 1, ""WOOL"": 1}","{""MELON"": false, ""MILK"": false, ""STRAWBERRY"": false, ""WOOL"": false}","{""MELON"": 21, ""MILK"": 12, ""STRAWBERRY"": 13, ""WOOL"": 648}",0,0,2,,,,,,,,1,1,,9
42,1,126201.0,122578.0,3623.0,win,DONE,DONE,1,3.029556459005107,0,0,0,0,719,0,0,0.100042,0.15030450000000004,0.3358812400000035,15.278834,"{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 967, ""BUY_SEED:MELON"": 21, ""BUY_SEED:STRAWBERRY"": 44, ""BUY_SEED:WHEAT"": 66, ""SELL:CARROT"": 13, ""SELL:EGG"": 8, ""SELL:FERTILIZER"": 445, ""SELL:MELON"": 224, ""SELL:MILK"": 682, ""SELL:STRAWBERRY"": 636, ""SELL:TOMATO"": 4, ""SELL:WHEAT"": 1108, ""SELL:WOOL"": 373}",win_guard,frontier,648,,71,win_guard,718,"{""MELON"": {}, ""MILK"": {}, ""STRAWBERRY"": {}, ""WOOL"": {}}",{},[],win_guard,"{""MELON"": 0, ""MILK"": 0, ""STRAWBERRY"": 0, ""WOOL"": 0}","{""MELON"": 1, ""MILK"": 1, ""STRAWBERRY"": 1, ""WOOL"": 1}","{""MELON"": false, ""MILK"": false, ""STRAWBERRY"": false, ""WOOL"": false}","{""MELON"": 21, ""MILK"": 12, ""STRAWBERRY"": 13, ""WOOL"": 648}",0,0,2,,,,,,,,,1,1,9
2026,0,104279.0,94803.0,9476.0,win,DONE,DONE,1,2.929279208998196,0,0,0,0,719,0,0,0.100667,0.15410780000000002,0.9260293800000323,2.11125,"{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 450}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 967, ""BUY_SEED:MELON"": 21, ""BUY_SEED:STRAWBERRY"": 44, ""BUY_SEED:WHEAT"": 66, ""SELL:CARROT"": 13, ""SELL:EGG"": 8, ""SELL:FERTILIZER"": 437, ""SELL:MELON"": 224, ""SELL:MILK"": 614, ""SELL:STRAWBERRY"": 567, ""SELL:TOMATO"": 4, ""SELL:WHEAT"": 1108, ""SELL:WOOL"": 354}",win_guard,frontier,648,2,71,win_guard,718,"{""MELON"": {}, ""MILK"": {}, ""STRAWBERRY"": {}, ""WOOL"": {}}",{},[],win_guard,"{""MELON"": 0, ""MILK"": 0, ""STRAWBERRY"": 0, ""WOOL"": 0}","{""MELON"": 1, ""MILK"": 1, ""STRAWBERRY"": 1, ""WOOL"": 1}","{""MELON"": false, ""MILK"": false, ""STRAWBERRY"": false, ""WOOL"": false}","{""MELON"": 21, ""MILK"": 8, ""STRAWBERRY"": 13, ""WOOL"": 3}",0,0,4,,,,,,2,,,1,1,4
2026,1,102261.0,96843.0,5418.0,win,DONE,DONE,1,2.958172958009527,0,0,0,0,719,0,0,0.098,0.15405450000000007,0.315380000000003,2.140291,"{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 450}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 967, ""BUY_SEED:MELON"": 21, ""BUY_SEED:STRAWBERRY"": 44, ""BUY_SEED:WHEAT"": 66, ""SELL:CARROT"": 13, ""SELL:EGG"": 8, ""SELL:FERTILIZER"": 437, ""SELL:MELON"": 224, ""SELL:MILK"": 614, ""SELL:STRAWBERRY"": 567, ""SELL:TOMATO"": 4, ""SELL:WHEAT"": 1108, ""SELL:WOOL"": 354}",win_guard,frontier,648,2,71,win_guard,718,"{""MELON"": {}, ""MILK"": {}, ""STRAWBERRY"": {}, ""WOOL"": {}}",{},[],win_guard,"{""MELON"": 0, ""MILK"": 0, ""STRAWBERRY"": 0, ""WOOL"": 0}","{""MELON"": 1, ""MILK"": 1, ""STRAWBERRY"": 1, ""WOOL"": 1}","{""MELON"": false, ""MILK"": false, ""STRAWBERRY"": false, ""WOOL"": false}","{""MELON"": 21, ""MILK"": 8, ""STRAWBERRY"": 13, ""WOOL"": 3}",0,0,3,,,,,,2,,,1,1,5
217,0,105649.0,87326.0,18323.0,win,DONE,DONE,1,2.989274999999907,0,0,0,0,719,0,0,0.10075,0.1615,1.6078030600000004,1.897625,"{""BUILD_PASTURE"": 14, ""CARE"": 308, ""COLLECT_FERTILIZER"": 318, ""DIG"": 25, ""DROP"": 80, ""EAST"": 857, ""FEED"": 319, ""FERTILIZE"": 107, ""HARVEST"": 338, ""NORTH"": 1236, ""PASS"": 377, ""PICKUP"": 339, ""PLACE"": 27, ""PLANT"": 131, ""SOUTH"": 929, ""WATER"": 851, ""WEST"": 1098}","{""BUY_ANIMAL"": 14, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 279, ""BUY_SEED"": 54, ""HIRE"": 306, ""SELL"": 481}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 967, ""BUY_SEED:MELON"": 21, ""BUY_SEED:STRAWBERRY"": 44, ""BUY_SEED:WHEAT"": 66, ""SELL:CARROT"": 13, ""SELL:EGG"": 8, ""SELL:FERTILIZER"": 445, ""SELL:MELON"": 224, ""SELL:MILK"": 682, ""SELL:STRAWBERRY"": 636, ""SELL:TOMATO"": 4, ""SELL:WHEAT"": 1108, ""SELL:WOOL"": 373}",win_guard,frontier,648,,71,win_guard,718,"{""MELON"": {}, ""MILK"": {}, ""STRAWBERRY"": {}, ""WOOL"": {}}",{},[],win_guard,"{""MELON"": 0, ""MILK"": 0, ""STRAWBERRY"": 0, ""WOOL"": 0}","{""MELON"": 1, ""MILK"": 1, ""STRAWBERRY"": 1, ""WOOL"": 1}","{""MELON"": false, ""MILK"": false, ""STRAWBERRY"": false, ""WOOL"": false}","{""MELON"": 21, ""MILK"": 8, ""STRAWBERRY"": 13, ""WOOL"": 648}",0,0,11,,,,,,,,,1,3,2
